Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.18957023; No similar. 
 diazejav hola diazejav lamentamos molestias ocasionadas confirmanos mensaje directo favor zona labe; j : 1225. Sim : 0.49680996; No similar. 
 d1e6om alcaldiadecali hola d1e6om gracias escribirnos cuentanos mensaje directo zona ubic labelurl ; j : 1226. Sim : 0.6667271; Baja. 
 jeinerbogota sfcsupervisor jeiner recibido datos contacto dm colaborarte quedamos atentos  ; j : 1227. Sim : 0.46926963; No similar. 
 odioelmosh lanadelrey buen doble recuerda puedes participar mas vez sube mas fotos labelurl  ; j : 1228. Sim : 0.34583047; No similar. 
 laurodriguez1 hola gracias escribirnos dejanos datos mensaje hacer reporte inconformidad saludos  ; j : 1229. Sim : 0.7223579; Media. 
 vanessa13178368 supersalud felipearias71 epssura hola vanessa vamos comunicar mensaje directo conti; j : 1230. Sim : 0.5869985; Baja. 
 oscarsg16 mariolopezextra lawneira valdedrama 2010masterchip buen doble recuerda puedes participar ; j : 1231. Sim : 0.20975295; No similar. 
 kturro28 hola kturro28 gracias escribirnos indicanos favor mensaje directo ciudad zona t labelurl  ; j : 1232. Sim : 0.6619576; Baja. 
 suadmorad bancosaval hola suadmorad queremos ayudarte compartenos mensaje directo tipo producto lab; j : 1233. Sim : 0.5806146; Baja. 
 mildercobo hola mildercobo gracias escribirnos cuentanos mensaje directo ciudad zona ubi labelurl  ; j : 1234. Sim : 0.6950238; Media. 
 cebralehit lawneira kimkardashian buenas fotos sabemos recuerda puedes seguir partic labelurl  ; j : 1235. Sim : 0.22930957; No similar. 
 usir01 hola usir01 gracias escribirnos cuentanos mensaje directo ciudad zona ubicado labelurl  ; j : 1236. Sim : 0.5465294; Baja. 
 garzongilber valdedrama marcmarquez93 buen doble recuerda puedes participar mas vez sube mas f labe; j : 1237. Sim : 0.30422541; No similar. 
 lauramarcelacam hola gracias contarnos inconveniente dejanos datos hacer reporte cajero saludos  ; j : 1238. Sim : 0.63893896; Baja. 
 fajorica buenas tardes fajorica importante conocer experiencia favor contactanos via labelurl  ; j : 1239. Sim : 0.46049118; No similar. 
 asista evento medellin viernes 16032018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1240. Sim : 0.39807367; No similar. 
 asista evento medellin viernes 02032018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1241. Sim : 0.34728065; No similar. 
 auditoriagrupo buen dia favor escribenos mensaje interno inconveniente presento poder labelurl  ; j : 1242. Sim : 0.46667033; No similar. 
 asista evento medellin viernes 16022018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1243. Sim : 0.38680902; No similar. 
 jennigarciap hola jennifer comunicaremos interno contigo alli pediremos datos poder verifica labelu; j : 1244. Sim : 0.52534133; Baja. 
 katy9k buenos dias katy9k importante conocer detalle comentario favor contactanos labelurl  ; j : 1245. Sim : 0.56366336; Baja. 
 asista evento medellin viernes 01062018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1246. Sim : 0.375405; No similar. 
 axacolpatria mauricioarbe hola mauricio favor amplianos informacion acerca ocurridor dm alli labelu; j : 1247. Sim : 0.54745847; Baja. 
 jsmb96 hola jsmb96 gracias escribirnos respondiendo consulta mensaje directo feliz miercoles  ; j : 1248. Sim : 0.7081441; Media. 
 pedromalavea importante conocer experiencia contactanos via mensaje directo colaborarte saludos  ; j : 1249. Sim : 0.553399; Baja. 
 lauburgos915 hola laura gracias comunicarte envianos dm atender solicitud quedamos atentosnlabelurl; j : 1250. Sim : 0.5438165; Baja. 
 dijubega luceroclubg asobancaria buenos dias dijubega importante conocer experiencia po labelurl  ; j : 1251. Sim : 0.30015898; No similar. 
 catapin82 importante conocer caso favor contactanos via dm colaborarte saludos  ; j : 1252. Sim : 0.56955874; Baja. 
 asista evento medellin viernes 06042018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1253. Sim : 0.34433177; No similar. 
 darutopacio hola darutopacio gracias escribirnos cuentanos mensaje directo ciudad zona enc labelurl; j : 1254. Sim : 0.7163162; Media. 
 ganancias fijas altas corto tiempo invertir criptomonedas cuidado anda mal informese labelurl  ; j : 1255. Sim : 0.2433391; No similar. 
 hola barre revisando situacion internamente muchas gracias escribir barrero81 maorodriguezgon secto; j : 1256. Sim : 0.40658; No similar. 
 oscarcisf disculpa molestias comentanos mensaje directo ocurrido medio podremos tomar labelurl  ; j : 1257. Sim : 0.5000077; Baja. 
 gerardjose hola gerard puedes escribirnos via dm contarnos detalle caso gracias  ; j : 1258. Sim : 0.64175373; Baja. 
 johancortesg hola johancortesg alegra saludarte claro si escribenos mensaje directo atenderemo labe; j : 1259. Sim : 0.57024384; Baja. 
 diofantoo minhacienda sfcsupervisor necesario dejes datos poder remitirte area encargada  ; j : 1260. Sim : 0.42849463; No similar. 
 vivisalcedo hola vivisalcedo alegra saludarte cuentanos mensaje directo oficina deseas visitar labe; j : 1261. Sim : 0.6200846; Baja. 
 jorgearmandoo hola jorge permitenos ayudarte escribenos favor interno revisar caso be labelurl  ; j : 1262. Sim : 0.48141554; No similar. 
 ednadelahoz hola ednadelahoz gracias comunicarte escribenos consulta mensaje directo poder brin lab; j : 1263. Sim : 0.60740685; Baja. 
 dianapaolapr entendemos dianapaolapr si deseas podemos radicar inconformidad informacion suministra; j : 1264. Sim : 0.3032245; No similar. 
 princesasamaria hola mema queremos colaborarte certificados regalanos datos interno poder colaborar; j : 1265. Sim : 0.260013; No similar. 
 nanymartinis gracias unirte recuerda mas seguidores don mas sera aporte teleton2018 movamonosportel; j : 1266. Sim : 0.43046057; No similar. 
 casr92 hola casr92 gracias escribirnos cuentanos mensaje directo ciudad zona ubicada labelurl  ; j : 1267. Sim : 0.5731042; Baja. 
 jorgramirer hola jorge interesados conocer motivo comentario puedes escribirnos via dm  ; j : 1268. Sim : 0.6645491; Baja. 
 asista evento medellin manana 06042018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1269. Sim : 0.36694124; No similar. 
 elxastronauta hola juan muchas gracias reporte pasaremos queja area encargada saludos  ; j : 1270. Sim : 0.6056028; Baja. 
 americano919 hola mauricio permitenos ayudarte escribenos favor interno revisar caso be labelurl  ; j : 1271. Sim : 0.5309318; Baja. 
 workingpaper 1034 by j sebastian amadortorres nairu unemployment outputgap newkeynesianmodel moneta; j : 1272. Sim : 0.064535834; No similar. 
 hola massocarolina muchas gracias comunicarnos lamentamos inconveniente podemos ayudarte medio salu; j : 1273. Sim : 0.6246301; Baja. 
 eantolinez eantolinez gracias compartir experiencia creer poder hacer cosas ju labelurl  ; j : 1274. Sim : 0.3685344; No similar. 
 castillon hola castillon gracias escribirnos confirmanos favor numero tipo documento adi labelurl  ; j : 1275. Sim : 0.6940143; Media. 
 nanadelgadoq bancosaval sicsuper hola nanadelgadoq gusto saludarte indicanos mensaje directo numer ; j : 1276. Sim : 0.4765783; No similar. 
 interesado invertir criptomonedas informese conozca riesgos estan expuestos usted din labelurl  ; j : 1277. Sim : 0.33131462; No similar. 
 hrcampo fondosdepension colfondosonline hola hugo comunicaremos mensaje directo contigo poder veri ; j : 1278. Sim : 0.6060115; Baja. 
 deivyvelandia bancodebogota hola deivy permitenos ayudarte cuentanos favor dm detalles sucedido lab; j : 1279. Sim : 0.6573763; Baja. 
 asista evento bucaramanga miercoles 18042018 entrada libre conozca mas detalles inscribase labelurl; j : 1280. Sim : 0.41878226; No similar. 
 drbetto hola betto gracias escribirnos queremos informarte puedes consultar ubicacion telefonos lab; j : 1281. Sim : 0.57513314; Baja. 
 sriomalo bcooccidente sicsuper pfrobledo hola sebastian regalanos datos medio mensaje interno label; j : 1282. Sim : 0.39726806; No similar. 
 juans14842528 hola xxxxx alegra saludarte escribenos favor mensaje directo ayudarte realizar labelu; j : 1283. Sim : 0.7384403; Media. 
 andresunivalle buenos dias andresunivalle importante conocer experiencia pro favor conta labelurl  ; j : 1284. Sim : 0.45609277; No similar. 
 juans14842528 hola xxxxx alegra saludarte escribenos favor mensaje directo ayudarte realizar labelu; j : 1285. Sim : 0.7384403; Media. 
 selodiceelcoco diego envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 1286. Sim : 0.47932956; No similar. 
 donconchito lamentamos sucedido sucursal cuentanos oficina sucedio hacer debido reporte  ; j : 1287. Sim : 0.3912104; No similar. 
 lanata hola natalia escribenos favor dm detalles dudas presentas quedamos atentos  ; j : 1288. Sim : 0.7230995; Media. 
 sebastianlperez sfcsupervisor hola sebastian amplianos favor informacion acerca ocurrido dm all lab; j : 1289. Sim : 0.539647; Baja. 
 dpotes5 bancodebogota hola diego amplianos favor informacion ocurrido dm quedamos atentos  ; j : 1290. Sim : 0.56327957; Baja. 
 anshiidarraga misagonzalezg clarocolombia hola anshi permitenos ayudarte escribenos favor interno p; j : 1291. Sim : 0.40122315; No similar. 
 leomat23 gracias leonidas ayudanos datos dm hacer reporte oficina saludos  ; j : 1292. Sim : 0.6063801; Baja. 
 cali hoy miembros juntabanrep reunen empresarios valle cauca escuchar discutir s labelurl  ; j : 1293. Sim : 0.20161474; No similar. 
 unmito juan traves canal podemos consultar solicitud fecha maxima respuesta labelurl  ; j : 1294. Sim : 0.50573426; Baja. 
 hoy 16022018 asista evento medellin entrada libre conozca mas detalles inscribase labelurl  ; j : 1295. Sim : 0.38757625; No similar. 
 asista evento manana viernes 20102017 entrada libre conozca agenda inscribase labelurl  ; j : 1296. Sim : 0.3172317; No similar. 
 asista evento bogota manana 04042018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1297. Sim : 0.46507877; No similar. 
 asista evento bogota manana 21032019 entrada libre conozca mas detalles inscribase labelurl  ; j : 1298. Sim : 0.42124516; No similar. 
 beta8710 proteccion hola beta8710 comunicaremos medio mensaje interno contigo resolver toda labelur; j : 1299. Sim : 0.54558235; Baja. 
 miguelportela axacolpatria hola miguel amplianos favor informacion ocurrido dm quedamos atentos  ; j : 1300. Sim : 0.56613815; Baja. 
 diegokstilla hola diegokstilla alegra saludarte cuentanos consulta mensaje directo podremos asesor ; j : 1301. Sim : 0.64691067; Baja. 
 jucamarvic hola juan cuentanos si pudiste comunicarte podemos colaborarte quedamos atentos  ; j : 1302. Sim : 0.5128719; Baja. 
 hoy juega laseleccion rt llenemos tl corazones amarillos azules rojos n  ; j : 1303. Sim : 0.24506791; No similar. 
 mrpelafustan hola gracias reporte pasamos queja area encargada mejorar servicio saludos  ; j : 1304. Sim : 0.5610937; Baja. 
 fgallardp hola francisco vamos comunicar mensaje directo contigo confirmar correo electronico  ; j : 1305. Sim : 0.70910484; Media. 
 darkoperator fondosdepension hola andrez vamos comunicar mensaje directo contigo favor siguenos  ; j : 1306. Sim : 0.7090934; Media. 
 lettersofmysoul hola charles permitenos ayudarte escribenos favor dm detalles sucedido revi labelur; j : 1307. Sim : 0.595752; Baja. 
 asthartemoon hola carolina siguiente enlace encontraras toda informacion acerca doble asesoria  ; j : 1308. Sim : 0.5605081; Baja. 
 hederich hola federico lamentamos inconveniente favor comunicate interno poder ayudarte co labelurl; j : 1309. Sim : 0.54390556; Baja. 
 pduquev hola pedro indicanos si pudiste comunicarte asesores si escribenos favor labelurl  ; j : 1310. Sim : 0.47361812; No similar. 
 asista evento bogota miercoles 04042018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1311. Sim : 0.46419558; No similar. 
 asista evento bogota miercoles 07032018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1312. Sim : 0.44008586; No similar. 
 asista evento bogota miercoles 30052018 entrada libre conozca mas detalles inscribase labelurl  ; j : 1313. Sim : 0.466095; No similar. 
 lanata hola natalia indicamos favor hora ocurrio confirmanos favor fecha adicionalmen labelurl  ; j : 1314. Sim : 0.4772699; No similar. 
 manchas0410 hola manchas0410 gracias escribirnos gestionando consulta mensaje directo feliz jueves ; j : 1315. Sim : 0.63380885; Baja. 
 hoy 21032019 asista evento bogota entrada libre conozca mas detalles inscribase labelurl  ; j : 1316. Sim : 0.4000311; No similar. 
 casasnestor hola casasnestor gracias escribirnos respondiendo consulta mensaje directo feliz jueves; j : 1317. Sim : 0.69899046; Media. 
 hoy 28022019 asista evento bogota entrada libre conozca mas detalles inscribase labelurl  ; j : 1318. Sim : 0.39828962; No similar. 
 haroldsolis33 nestor vamos comunicar interno contigo poder colaborarte necesitamos datos  ; j : 1319. Sim : 0.39259407; No similar. 
 galopro rodrigo permitenos ayudarte cuentanos cajero retiraste dinero quedamos atentos  ; j : 1320. Sim : 0.561141; Baja. 
 kellyv80 hola kellyv80 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje di labelur; j : 1321. Sim : 0.78311616; Media. 
 andresepena bancosaval grupoavalco hola andres indicanos favor si lograste comunicarte lin labelurl; j : 1322. Sim : 0.49613386; No similar. 
 daceflo hola daceflo comunicaremos contigo poder pedirte datos asesor pueda comunic labelurl  ; j : 1323. Sim : 0.5285995; Baja. 
 bancorepublica miembros junta directiva lamentan profundamente muerte cecilia santa maria labelurl ; j : 1324. Sim : 0.20222189; No similar. 
 juanmanuelmaje hola juan manuel amplianos favor informacion sucedido dm indicanos favor labelurl  ; j : 1325. Sim : 0.5419828; Baja. 
 finaliza reunion junta directiva bancorepublica siga transmision rueda prensa directo labelurl  ; j : 1326. Sim : 0.33683136; No similar. 
 andresmania acciones bvc mas suben 22marzo2019 1nncorficolcf 6134npfcorficol 5241ngrupoaval 3243nbc; j : 1327. Sim : 0.1630231; No similar. 
 aframir bancosaval bancodebogota hola andres felipe amplianos favor informacion sucedido dm p label; j : 1328. Sim : 0.4751495; No similar. 
 ndees hola sandee procederemos validar comentas embargo recomendamos intentar navegador saludos  ; j : 1329. Sim : 0.52625287; Baja. 
 finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves trans labelurl  ; j : 1330. Sim : 0.25808862; No similar. 
 finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves tran labelurl  ; j : 1331. Sim : 0.28051382; No similar. 
 cemla worldbanklive bcppy senores cemla titular noticia errado bancorepublica respald labelurl  ; j : 1332. Sim : 0.33653343; No similar. 
 doblepersona hola camilo muchas gracias comentarios positivos acerca servicio rede recue labelurl  ; j : 1333. Sim : 0.6350525; Baja. 
 yoligrilla colpensiones hola yoligrilla recuerda puedes realizar asesoria video llamada presencialm; j : 1334. Sim : 0.38681227; No similar. 
 josebelluccio hola jose queremos informarte puedes consultar ubicacion horarios toda red labelurl  ; j : 1335. Sim : 0.5082149; Baja. 
 txabito hola javier favor dejanos datos realizar reporte hacer seguimiento saludos  ; j : 1336. Sim : 0.61973387; Baja. 
 sfcsupervisor sfcsupervisor defendemos institucionalidad toleraremos situaciones promovidas falsos ; j : 1337. Sim : 0.20634906; No similar. 
 sriomalo porveniroficial sicsuper pfrobledo hola sebastian permitenos ayudarte amplianos favor info; j : 1338. Sim : 0.34891263; No similar. 
 ksz hola katherine ayudarte solicitud escribenos favor mensaje interno alli solicita labelurl  ; j : 1339. Sim : 0.57309866; Baja. 
 luisafernand09 latamco hola luisa amplianos favor informacion ocurrido dm quedamos atentos  ; j : 1340. Sim : 0.61572325; Baja. 
 camilosuarezsc alegra saludarte camilosuarezsc envianos mensaje directo numero cedula podre labelur; j : 1341. Sim : 0.63367134; Baja. 
 mamm1347 fondosdepension hola miguel comunicate mensaje directo poder colaborarte mas pronto posibl; j : 1342. Sim : 0.561512; Baja. 
 espaaz hola espaaz gracias escribirnos confirmamos unicos documentos validos solicitar pro labelurl; j : 1343. Sim : 0.5246005; Baja. 
 donpurocuento santaanacc hola envianos dm datos informacion banco correspondia cajero saludos  ; j : 1344. Sim : 0.5517077; Baja. 
 julidabon hola julidabon gracias escribirnos confirmanos favor numero cedula mensaje directo labelu; j : 1345. Sim : 0.70787734; Media. 
 asista evento proximo viernes 20102017 entrada libre conozca agenda inscribase labelurl  ; j : 1346. Sim : 0.31599748; No similar. 
 bmanana santamarta codirector adolfomeisel presenta documento pobreza santa marta estrag labelurl  ; j : 1347. Sim : 0.17366092; No similar. 
