Modulo nnlm-es-dim128-with-normalization-2
Topicos : eafit hoy paz rector universidad pm manana via be colombia esperamos juan 
 rt biblioeafit ser lectores comic ven manana miercoles eafit sabras aula fabricato bloque 27 primer; j : 1. Sim : 0.5156634; Baja. 
 vivo miercoles andes conferencia anual investigaciones desarrollo sostenible labelurl  ; j : 1425. Sim : 0.35327408; No similar. 
 mauricio garcia habla eafit movilidad peatonal problema social labelurl  ; j : 1426. Sim : 0.3696915; No similar. 
 embajador ukincolombia petertibber papel embajada frente proceso paz labelurl  ; j : 1427. Sim : 0.2613526; No similar. 
 sabana sostenible respuesta universidad region obduliovp foro universidadyempresa labelurl  ; j : 1428. Sim : 0.44635382; No similar. 
 vuelve campusglobaleafit espacio audiovisual aborda temas globales inter labelurl  ; j : 1429. Sim : 0.06102809; No similar. 
 dignificar labor docente diego guevara analisisunisabana via eltiempo labelurl  ; j : 1430. Sim : 0.48316512; No similar. 
 colombia presente cibecom azapataa ciclosiete llamado accion unirse labelurl  ; j : 1431. Sim : 0.40472293; No similar. 
 ingenieriacivil eafit aporta desarrollo sociedad diseno proyectos infraestructura labelurl  ; j : 1432. Sim : 0.29906026; No similar. 
 rector jrestrp apertura foroungasscol espacio abierto construccion colectiva labelurl  ; j : 1433. Sim : 0.3280331; No similar. 
 principal argumento lapazesposible viene manifestacion conciencia nacional traves j labelurl  ; j : 1434. Sim : 0.3885538; No similar. 
 logrado descifrar sistema agricola original perdido cultivos algodon  ; j : 1435. Sim : 0.193744; No similar. 
 situacion migracion mundo sera tema central espacio reflexion labelurl labelurl  ; j : 1436. Sim : 0.3990952; No similar. 
 debemos pasar etica antropocentrica etica bioecocentrica gustavo wilches labelurl  ; j : 1437. Sim : 0.5362163; Baja. 
 codigo convertido medida pedagogica permitido mejorar convivencia ciudadana labelurl  ; j : 1438. Sim : 0.29556307; No similar. 
 egresado eafit orgullo digo tesis campana candidato alcaldia labelurl  ; j : 1439. Sim : 0.52540636; Baja. 
 comenzo eafit conferencia nuevos populismos sociologo daniel pecaut labelurl  ; j : 1440. Sim : 0.53149873; Baja. 
 podemos seguir modelo dependiente materias primas ivanduque lospresidenciables2018  ; j : 1441. Sim : -0.0022726771; No similar. 
 hoy rescatando republica gloria alvarez rafael nieto loaiza labelurl labelurl  ; j : 1442. Sim : 0.48206872; No similar. 
 inicia simposio crecimiento verde politica economica vealo vivo labelurl labelurl  ; j : 1443. Sim : 0.3995588; No similar. 
 votos verdaderamente permiten hacer suena sociedad enrique penalosa  ; j : 1444. Sim : 0.319897; No similar. 
 vision futuro social economico colombia aliciabarcena cepalonu elfuturodecolombia labelurl  ; j : 1445. Sim : 0.5189924; Baja. 
 problema drogas tema involucra tambien ciudades ediazur foroungasscol  ; j : 1446. Sim : 0.05083099; No similar. 
 bolonia rosario rol educacion mundo cambiante francesco ubertini labelurl labelurl  ; j : 1447. Sim : 0.33710387; No similar. 
 presidente importante gobierna unidos congreso luis fernando vargas labelurl  ; j : 1448. Sim : 0.46568364; No similar. 
 hoyeneafit dialogo himno historia 100 anos himno antioqueno labelurl  ; j : 1449. Sim : 0.4780305; No similar. 
 empresasociedaduniversidad necesario tener perspectiva regional sectorial mclacouture foro labelurl; j : 1450. Sim : 0.21869588; No similar. 
 4 octubre transmision conferencia naciones unidas comercio desarrollo unctad labelurl  ; j : 1451. Sim : 0.33935374; No similar. 
 rt economiauandes panel saldra dinero azambrano0 miguel urrutia diapaiz labelurl  ; j : 1452. Sim : 0.38111502; No similar. 
 narcotrafico puede ser delito amnistiable colombia ivanduque lospresidenciables2018  ; j : 1453. Sim : 0.35673174; No similar. 
 lapazenfoco ciclo implementacion generara cambios forma hacer politica labelurl  ; j : 1454. Sim : 0.30769044; No similar. 
 rt rodriguezval superando nuestas expectativas biciusuarios uniandes diasincarro dhidalgo65 labelur; j : 1455. Sim : 0.09843325; No similar. 
 siga vivo intervenciones foto isdrsociety traves senal labelurl isdrs2017  ; j : 1456. Sim : 0.32826397; No similar. 
 tambien educacion debemos enfrentar fenomenos atentan etica jrestrp  ; j : 1457. Sim : 0.482569; No similar. 
 asumo vida nutresa viaje empresas navegacion liderazgo estrategia tactica  ; j : 1458. Sim : 0.3740312; No similar. 
 rt admonuniandes cuales desafios desarrollosostenible colombia analisis jeffdsachs manuelrodb label; j : 1459. Sim : 0.47812045; No similar. 
 invitacion dialogo himno historia 100 anos himno antioqueno labelurl  ; j : 1460. Sim : 0.48394486; No similar. 
 rt acimedellin hoy viernes cumple segunda jornada lacealames2016 eafit labelurl labelurl  ; j : 1461. Sim : 0.34197778; No similar. 
 invitacion dialogo himno historia 100 anos himno antioqueno labelurl  ; j : 1462. Sim : 0.48394486; No similar. 
 reputacion gestion intangibles estrategicos aalloza acompana leccion magistral labelurl  ; j : 1463. Sim : 0.5151992; Baja. 
 veces tratar ser originales redaccion cae error ambiguedad labelurl  ; j : 1464. Sim : 0.16406031; No similar. 
 bigdata vida cotidiana andreschiappe manana tedxunisabana stream eltiempo labelurl labelurl  ; j : 1465. Sim : 0.3710624; No similar. 
 violencia impactado desarrollo territorial medellin ciudad expresion conflicto  ; j : 1466. Sim : 0.31450832; No similar. 
 hoyeneafit regresa programa campusglobal abordara tema crisis venezuela labelurl  ; j : 1467. Sim : 0.30853492; No similar. 
 trata proteccionismo sino buscar ventajas competitivas josephestiglitz elfuturodecolombia labelurl ; j : 1468. Sim : -0.065679014; No similar. 
 reaccionara academia responderle avance tecnologico uantonionarino foro universidadyempresa  ; j : 1469. Sim : 0.34578317; No similar. 
 ser musico eafit trascender fronteras inspirando traves melodias labelurl labelurl  ; j : 1470. Sim : 0.36756632; No similar. 
 rt inalde ahora obduliovp rector unisabana foro universidadyempresa larepublicaco  ; j : 1471. Sim : 0.37670293; No similar. 
 portugal ejemplo positivo descriminalizacion consumo aldolale unodc foroungasscol  ; j : 1472. Sim : 0.17969598; No similar. 
 rt inalde ahora rector unisabana obduliovp panel universidadyempresa larepublicaco labelurl  ; j : 1473. Sim : 0.29012886; No similar. 
 rt inalde destacamos valoramos participacion obduliovp rector unisabana lams16 labelurl  ; j : 1474. Sim : 0.3021834; No similar. 
 eafit vital vinculo perpetuo egresados entregamos sociedad orgullosos  ; j : 1475. Sim : 0.31474045; No similar. 
 economia posconflicto guillermo perry ex ministro hacienda elfuturodecolombia labelurl labelurl  ; j : 1476. Sim : 0.35100967; No similar. 
 universidades lanzamos sosporelaire medellin invitamos unirse manana iniciativa labelurl  ; j : 1477. Sim : 0.5331437; Baja. 
 gestionar comunicacion publicos inter agrivalca canelon habla respecto labelurl  ; j : 1478. Sim : 0.3869663; No similar. 
 proyecto sola reunio eafit hablar mejoras emprendiemiento universidades  ; j : 1479. Sim : 0.34745592; No similar. 
 queremos egresados ejemplos vida estudiantes juan luis mejia labelurl  ; j : 1480. Sim : 0.5911619; Baja. 
 pierdas nuevo capitulo estacionsalud expertos hablaran esclerosis multiple labelurl  ; j : 1481. Sim : 0.19354342; No similar. 
 invitamos dejar carro casa proximo martes unirse sosporelaire labelurl labelurl  ; j : 1482. Sim : 0.37486675; No similar. 
 avanzamos tener esquema politicas publicas enmarquen crecimiento ambiental labelurl  ; j : 1483. Sim : 0.24384758; No similar. 
 musica paz cesarlopezmusic congreso internacional pedagogia infancia educaunisabana labelurl  ; j : 1484. Sim : 0.4203632; No similar. 
 estacionsalud trae recomendaciones expertos detectar tiempo preeclampsia labelurl institucionaltv  ; j : 1485. Sim : 0.011022486; No similar. 
 continua ciclo dialogos paz analaisis participacion politica farc labelurl labelurl  ; j : 1486. Sim : 0.5536591; Baja. 
 saldar deuda social campo tambien ciudad claralopezobre lospresidenciables2018  ; j : 1487. Sim : 0.3135969; No similar. 
 rt congresovisible balance2016 adopcion parejas mismo sexo debate menor labelurl labelurl  ; j : 1488. Sim : 0.17050639; No similar. 
 lapazenfoco analiza nuevo capitulo jornada plebiscitaria pasado 2 octubre labelurl  ; j : 1489. Sim : 0.20183454; No similar. 
 ano despues intervencion bronx importante analisis diferentes angulos vealo labelurl  ; j : 1490. Sim : 0.52567023; Baja. 
 rt elespectador hablamos implementacion codigo policia malbarracin ficogutierrez generalnietor labe; j : 1491. Sim : 0.40684867; No similar. 
 pregunta parece haber sido patrocinado volvo anti etico  ; j : 1492. Sim : 0.24688531; No similar. 
 ano despues intervencion bronx importante analisis diferentes angulos vealo labelurl  ; j : 1493. Sim : 0.52567023; Baja. 
 rt facisouniandes comienza intervencion david pizarro universidad cornell cognitiva2017 labelurl  ; j : 1494. Sim : 0.5791381; Baja. 
 proximo miercoles pierdan invitacion capoliticoeafit alcaldiademed lanzamiento libro labelurl  ; j : 1495. Sim : 0.40797305; No similar. 
 desarmados proyecto transmedia busca aportar construccion pais nuevo labelurl labelurl  ; j : 1496. Sim : 0.32246244; No similar. 
 productividad reto mas importante economia juansrobledo colombiacompite ecofineafit labelurl  ; j : 1497. Sim : 0.35014158; No similar. 
 karen brouneus uppsalauni rosario seminario internacional desafios paz labelurl labelurl  ; j : 1498. Sim : 0.39244494; No similar. 
 salud contribuyente mantener paz jose ruales lacentralec maestriaensaludpublica labelurl  ; j : 1499. Sim : 0.3619814; No similar. 
 tiempo preguntas crecimientoverde gael giraud responde publico cibernautas labelurl  ; j : 1500. Sim : 0.15483081; No similar. 
 participes construccion salud pais habla profesor fllamus lanzamiento labelurl  ; j : 1501. Sim : 0.38944572; No similar. 
 interpretacion constitucional democracia 25 anos constitucion politica colombiana labelurl labelurl; j : 1502. Sim : 0.5225111; Baja. 
 rt conectateu sigan envivo conferencia jduart uocuniversitat innovate330 uniandes labelurl  ; j : 1503. Sim : 0.18734059; No similar. 
 vicepresidente bancomundial habla tecnologias papel importante calidad informaci labelurl  ; j : 1504. Sim : 0.24861713; No similar. 
 27 poblacion colombiana joven debemos apostarle aliciabarcena cepalonu labelurl  ; j : 1505. Sim : 0.34244716; No similar. 
 hoyenelrosario conferencia crisis politica economica social venezuela labelurl politicaur labelurl ; j : 1506. Sim : 0.4407765; No similar. 
 rt camimaldonado inclusion social discapacidad incapacidad felicidades hablando julis labelurl  ; j : 1507. Sim : 0.30367184; No similar. 
 presion moral ser frente lideres si velascoluisf lapazesposible  ; j : 1508. Sim : 0.35358933; No similar. 
 comienza quinto congreso economia colombiana hoy 900 be labelurl labelurl  ; j : 1509. Sim : 0.47417808; No similar. 
 hoyeneafit comenzo xii congreso internacional logistica supply chain labelurl  ; j : 1510. Sim : 0.38976157; No similar. 
 diseno politica criminal parte tarea inaplazable momento historico  ; j : 1511. Sim : 0.39868632; No similar. 
 analisis reflexiones historiadora diana bonnett proposito acuerdo farc labelurl labelurl  ; j : 1512. Sim : 0.42116338; No similar. 
 minutos foro justicia paz reto siguelo vivo labelurl elretodelajep labelurl  ; j : 1513. Sim : 0.3031422; No similar. 
 deja vu paramnesias fenomenos enganan memoria drpalacios14 dementescuriosas labelurl  ; j : 1514. Sim : 0.27818745; No similar. 
 debe ser papel empresarios frente construccion paz colombia labelurl labelurl  ; j : 1515. Sim : 0.46760783; No similar. 
 robotica discurso presentacion libro decision laparoscopia introduccion robotica labelurl  ; j : 1516. Sim : 0.38807338; No similar. 
 hoyeneafit esperamos auditorio fundadores conversatorio millennials generacion transfor labelurl  ; j : 1517. Sim : 0.47846934; No similar. 
 buena ciudad centros comerciales sustituyen espacios publicos enriquepenalosa  ; j : 1518. Sim : 0.225094; No similar. 
 i simposio abordaje clinico educativo problematicas ninez adolescencia psicosabana1 labelurl  ; j : 1519. Sim : 0.32680747; No similar. 
 gael giraud modelos predecir relacion economia clima exacto labelurl  ; j : 1520. Sim : 0.20464288; No similar. 
 campus rector obduliovp conectado hoy estudiantes maestria pedagogia labelurl  ; j : 1521. Sim : 0.5363853; Baja. 
 nuevo capitulo estacionsalud padres madres adolescentes labelurl institucionaltv untelevision  ; j : 1522. Sim : 0.09544024; No similar. 
 cuales desafios desarrollo sostenible colombia analisis expertos universidad labelurl  ; j : 1523. Sim : 0.4450138; No similar. 
 rt isvimed beneficiamos lideres proyectos habitacionales gracias universidad eafit labelurl labelur; j : 1524. Sim : 0.36834905; No similar. 
 rosaristasdeoro hugo pulido entrenador rugby habla deporte rosario labelurl labelurl  ; j : 1525. Sim : 0.2219677; No similar. 
 evacuar barrios zonas riesgo prioridad manizales labelurl unmanizales unimedios labelurl  ; j : 1526. Sim : 0.19380096; No similar. 
 rt admonuniandes estudiantes esade inician semanainternacional uniandes internacionalizacion mba la; j : 1527. Sim : 0.38271692; No similar. 
 campus escala humana meta proyeccion universidad obduliovp acreditacion8anosunisabana labelurl  ; j : 1528. Sim : 0.40115893; No similar. 
 derechointernacional fronteras conversatorio reglamentacion relaciones transfronterizas junio 16 la; j : 1529. Sim : 0.34360558; No similar. 
 tambien pueden seguir debate codigo policia convivencia elespectador labelurl labelurl  ; j : 1530. Sim : 0.48590112; No similar. 
 hoyeneafit expertos pedagogia reunieron hablar nuevos modelos educacion labelurl  ; j : 1531. Sim : 0.3274074; No similar. 
 saben consiste club comic eafit hoy contamos hacen labelurl labelurl  ; j : 1532. Sim : 0.24589899; No similar. 
 maureone saludos momento labor mantenimiento plataformas podemos ayudarle  ; j : 1533. Sim : 0.16718996; No similar. 
 eafit reafirma posicion mapa mundial economia lacealames16 lacealames2016 labelurl  ; j : 1534. Sim : 0.354472; No similar. 
 efectomozart real si mismo juan sebastian botero dementescuriosas labelurl  ; j : 1535. Sim : 0.3583066; No similar. 
 nueva clinica juridica defensa salud publica medio ambiente labelurl labelurl  ; j : 1536. Sim : 0.30261016; No similar. 
 charla vias terciarias posconflicto 23 septiembre 1000 be labelurl labelurl  ; j : 1537. Sim : 0.43001646; No similar. 
 becarios unisabana primeros universidad recibir bicicletas mibicipostobon unomastodosco labelurl  ; j : 1538. Sim : 0.2506173; No similar. 
 tunja encuentroporlaexcelencia centro convenciones camara comercio hoy manana l labelurl  ; j : 1539. Sim : 0.48283395; No similar. 
 ediazur director direccion atencion integral lucha drogas foroungasscol labelurl  ; j : 1540. Sim : 0.21682656; No similar. 
 noticiaun caracteriza consumo energetico edificios ahorraun labelurl via unimedios labelurl  ; j : 1541. Sim : 0.2769342; No similar. 
 proyecto andes personas privadas libertad gana concurso bid labelurl labelurl  ; j : 1542. Sim : 0.26102006; No similar. 
 atencion alternativas desplazamiento viernes sabado ocasion estereo picnic labelurl  ; j : 1543. Sim : 0.43148836; No similar. 
 proximo 18 abril pierdan conferencia nuevos populismos esperamos labelurl  ; j : 1544. Sim : 0.4737013; No similar. 
 iniciamos conferencia pasado conflicto futuro paz presidente irlanda labelurl  ; j : 1545. Sim : 0.3666741; No similar. 
 rt jeronimorivera comparto texto hoy eltiempo series tv temporadas labelurl labelurl  ; j : 1546. Sim : 0.284523; No similar. 
