Modulo nnlm-es-dim128-with-normalization-2
Topicos : andrespardoa colombia analisis portafolioco sistema bancorepublica invitamos tasa hoy corficolombiana inflacion economia via 
 andrespardoa decline in gdp growth or more pressure on external accountsbeyond our baseline scenari; j : 1. Sim : 0.3442866; No similar. 
 top 3 impacto economicoventas minoristas eeuu encima esperadoconfianza consumidores labelurl  ; j : 598. Sim : 0.29979733; No similar. 
 aris1957 banrepublica invitamos registrar consulta sistema atencion ciudadano labelurl  ; j : 599. Sim : 0.39477766; No similar. 
 efecto caida demanda manufacturas colombianas venezuela choque efect labelurl  ; j : 600. Sim : 0.4177143; No similar. 
 danielmoralessh invitamos registrar queja sistema atencion ciudadano labelurl banrepcultural  ; j : 601. Sim : 0.35550725; No similar. 
 acuerdo indice publicado universidad michigan confianza consumidores unid labelurl  ; j : 602. Sim : 0.38469684; No similar. 
 andrespardoa analisis portafolioco persistencia holgadas condiciones liquidez global labelurl  ; j : 603. Sim : 0.42973468; No similar. 
 manana trabajaremos comisionverdadc conversar memoria historica violencia antisindical q labelurl  ; j : 604. Sim : 0.493026; No similar. 
 josemmartinbote mauriciocard invitamos registrar consulta sistema atencion ciudadano labelurl  ; j : 605. Sim : 0.44124237; No similar. 
 indice universidad michigan mide confianza consumidores unidos lectura p labelurl  ; j : 606. Sim : 0.39598736; No similar. 
 manana trabajaremos comisionverdadc conversar memoria historica violencia antisindical q labelurl  ; j : 607. Sim : 0.493026; No similar. 
 eventosclavedelajornadanzona euro 400 inflacion sepncolombia tasa desempleo agonconoce labelurl  ; j : 608. Sim : 0.41897824; No similar. 
 andresduende1 hermodsas invitamos registrar consulta sistema atencion ciudadano labelurl  ; j : 609. Sim : 0.46334034; No similar. 
 andrespardoa analisis urgencia reforma tributaria colombia mismo ano labelurl labelurl  ; j : 610. Sim : 0.6251887; Baja. 
 charlasbanrep margarita gafaro franz hamann reinamauricio hablan impacto labelurl  ; j : 611. Sim : 0.11496104; No similar. 
 dinastiaflorez wradiocolombia museosbanrep banrepcultural conciertosbr banrep143 revistadinero port; j : 612. Sim : 0.14135557; No similar. 
 andresmiguelg banrepcultural invitamos registrar consulta sistema atencion ciudadano labelurl  ; j : 613. Sim : 0.4241102; No similar. 
 cinelaboral hoy ciclo cinelaboral nladron bicicletas n600 pm labelurl  ; j : 614. Sim : 0.23530048; No similar. 
 andrespardoa bancorepublica seguira subiendo tasa inter columna portafolioco labelurl labelurl  ; j : 615. Sim : 0.6133002; Baja. 
 andrespardoa analisis semana portafolioco normalizacion politica monetaria colombia labelurl  ; j : 616. Sim : 0.744541; Media. 
 top3deimpactoeconomicon1la actividad economica registrado sorpresas bajistasn2la actividad economic; j : 617. Sim : 0.42334875; No similar. 
 top3deimpactoeconomicon1se desacelera crecimiento economico reino unido 2018n2reinician conversac l; j : 618. Sim : 0.38881075; No similar. 
 andrespardoa colombia decision bancorepublica aumentar tasa referencia mayoria  ; j : 619. Sim : 0.7498448; Media. 
 asi publico analisis hoy portafolioco apreton cinturon andrespardoa labelurl labelurl  ; j : 620. Sim : 0.6113123; Baja. 
 top3deimpactoeconomicon1consenso tlca eeuu mexicoestaria cercan2eeuu china reanudaran ne labelurl  ; j : 621. Sim : 0.26938418; No similar. 
 eventosclavedelajornadaneeuu 600 aplicaciones hipotecasnchina 2030 indice precios consumidor labelu; j : 622. Sim : 0.40980908; No similar. 
 fomentar ahorro impulsar crecimiento economico gmw2019colombia globalmoneyweek2019 gmw2019 labelurl; j : 623. Sim : 0.36737397; No similar. 
 asi publico analisis hoy portafolioco bajos impactos andrespardoa labelurl labelurl  ; j : 624. Sim : 0.5635153; Baja. 
 asi publico analisis hoy portafolioco pesos contrapesos andrespardoa labelurl labelurl  ; j : 625. Sim : 0.61205214; Baja. 
 asi publico analisis hoy portafolioco inflacion altura andrespardoa labelurl labelurl  ; j : 626. Sim : 0.6532484; Baja. 
 fomentar ahorro impulsar crecimiento economico gmw2019colombia globalmoneyweek2019 gmw2019 labelurl; j : 627. Sim : 0.36737397; No similar. 
 andrespardoa argentinos estan pesimistas fundamentales economia fragiles andresvelasco labelurl  ; j : 628. Sim : 0.41133982; No similar. 
 fomentar ahorro impulsar crecimiento economico gmw2019colombia globalmoneyweek2019 gmw2019 labelurl; j : 629. Sim : 0.36737397; No similar. 
 busca equilibrio analisis corficolombiana portafolioco precios petroleo fdnietom labelurl  ; j : 630. Sim : 0.5398145; Baja. 
 andrespardoa analisis semana 2 lluvia euros columna opinion portafolioco labelurl  ; j : 631. Sim : 0.470743; No similar. 
 top3deimpactoeconomicon1jefe bundesbank advierte desequilibrios financierosn2banco central china co; j : 632. Sim : 0.17573883; No similar. 
 asi publico analisis hoy portafolioco reino mayorias andrespardoa labelurl labelurl  ; j : 633. Sim : 0.65396863; Baja. 
 andrespardoa fmi eleva expectativa crecimiento china labelurl via larepublicaco  ; j : 634. Sim : 0.6088553; Baja. 
 invicthor tema requiere explicacion ampliada invitamos registrar consulta labelurl  ; j : 635. Sim : 0.3379081; No similar. 
 andrespardoa peso colombiano hoy estara encima 2000 dolar  ; j : 636. Sim : 0.49475163; No similar. 
 andrespardoa colombia analisis incremento tasas anuncio bancorepublica hora labelurl  ; j : 637. Sim : 0.7124036; Media. 
 senadorhonesto nicodgf2005 invitamos registrar consulta sistema atencion ciudadano labelurl  ; j : 638. Sim : 0.47596756; No similar. 
 bancariaunion permitir injusticia significa abrir camino todas siguen labelurl labelurl  ; j : 639. Sim : 0.122923814; No similar. 
 ghernandez foroeconomico2017 recuperacion construccion clave jalonar crecimiento economico d labelu; j : 640. Sim : 0.5885547; Baja. 
 recordemos tbt mas 42000 corredores participaron mmb2017 donaron kilometros 6 labelurl  ; j : 641. Sim : 0.104814775; No similar. 
 quiere saber significado hiperinflacion autoridades economicas preocupan man labelurl  ; j : 642. Sim : 0.3361084; No similar. 
 andrespardoa analisis impacto proyecto reformatributaria inflacion consumo privado labelurl  ; j : 643. Sim : 0.560013; Baja. 
 departamento comercio reporto economia estadounidense crecio mas estimado inicialmente labelurl  ; j : 644. Sim : 0.48186052; No similar. 
 andrespardoa columna portafolioco efectos reformatributaria inflacion consumo privado labelurl  ; j : 645. Sim : 0.516343; Baja. 
 libroconbotas imperdible pepbruno bogota biblioteca luis angel arango labelurl  ; j : 646. Sim : 0.40749156; No similar. 
 asi publico analisis hoy portafolioco historia fin andrespardoa labelurl labelurl  ; j : 647. Sim : 0.58555406; Baja. 
 andrespardoa colombia 4 ajuste colombia indices jpmorgan tema coyuntural  ; j : 648. Sim : 0.605523; Baja. 
 regimen pensional encuentrasnes importante clara diferencia regimen mas favorabl labelurl  ; j : 649. Sim : 0.37774014; No similar. 
 andrespardoa pronostico tasa inter bancorepublica hoy 4 cerrara 2014 5  ; j : 650. Sim : 0.4750925; No similar. 
 soda stereo hablando representa circo sol interprete musica labelurl  ; j : 651. Sim : 0.16120291; No similar. 
 transmision volatilidad mercados deuda publica deuda privada acciones p labelurl  ; j : 652. Sim : 0.44748557; No similar. 
 reportesdelemisor tercer trimestre ano actividad economica region suroriente labelurl  ; j : 653. Sim : 0.5737933; Baja. 
 investigacionesbanrep valledupar estan beneficiando mas precios carbon suben tecni labelurl  ; j : 654. Sim : 0.49345645; No similar. 
 andrespardoa columna portafolioco inflacion tasas mas altas proximos meses labelurl labelurl  ; j : 655. Sim : 0.5705381; Baja. 
 andrespardoa fitch afirma calificacion crediticia bogota distrito capital  ; j : 656. Sim : 0.5410835; Baja. 
 portafolioco pensando viajar vea ocho destinos recomendados gustos labelurl labelurl  ; j : 657. Sim : 0.082810745; No similar. 
 regimen ahorro individual solidaridad igual regimen prima media  ; j : 658. Sim : 0.3195907; No similar. 
 regimen pensional encuentrasnes importante claro diferencia regimen sirve mas labelurl  ; j : 659. Sim : 0.4021848; No similar. 
 continuaremos apoyando manera integral equipoporvenir2019 impulsaremos sigan corriendo labelurl  ; j : 660. Sim : 0.17273106; No similar. 
 investigacionesbanrep paso pobreza valledupar aumentara significativamente 2014 201 labelurl  ; j : 661. Sim : 0.31771517; No similar. 
 entender equipo necesita da habilidad liderar acuerdo fortalezas  ; j : 662. Sim : 0.14864796; No similar. 
 investigacionesbanrep paso pobreza valledupar aumentara significativamente 2014 201 labelurl  ; j : 663. Sim : 0.31771517; No similar. 
 despues planearlo sonarlo conseguiste celebremos juntos valentia razonparacelebrar labelurl  ; j : 664. Sim : 0.28171653; No similar. 
 claroteayuda orlandoparrag tigocolombia libnacional checgrupoepm epssura alkosto bancolombia labelu; j : 665. Sim : 0.13393113; No similar. 
 informesobreinflacion acciones politica monetaria adelantadas contribuirian convergencia inflacion ; j : 666. Sim : 0.494345; No similar. 
 top3deimpactoeconomicon1desempleo reino unido mantiene minimos historicosn2china solicitaria permis; j : 667. Sim : 0.37748027; No similar. 
 palavilla bancolombia invitamos registrar consulta sistema atencion ciudadano labelurl  ; j : 668. Sim : 0.4766046; No similar. 
 inflacion precios dependen pueden aumentar manera persistente generalizada labelurl  ; j : 669. Sim : 0.3372726; No similar. 
 entender controlar inflacion mas facil usted cree ingrese labelurl listo  ; j : 670. Sim : 0.33277312; No similar. 
 entender controlar inflacion mas facil usted cree ingrese labelurl listo labelurl  ; j : 671. Sim : 0.32538742; No similar. 
 top3deimpactoeconomicon1cae confianza consumidor eeuu minimos ano medion2parlamento determina label; j : 672. Sim : 0.43482196; No similar. 
 designerproteus entregando camiseta mayor contratacion ano mmb16 soylanacion labelurl  ; j : 673. Sim : 0.35930386; No similar. 
 top3deimpactoeconomicon1opep estaria discutiendo nuevos recortes produccion petroleon2produccion in; j : 674. Sim : 0.21199133; No similar. 
 regimen publico privado importante claro diferencia regimen conviene mas labelurl  ; j : 675. Sim : 0.4088944; No similar. 
 joseantonioocampo hoy cartagena codirector hablara coyuntura politica macroeconomica labelurl  ; j : 676. Sim : 0.4609718; No similar. 
 andrespardoa fmi estima probabilidad recesion global 2014 01  ; j : 677. Sim : 0.5012403; Baja. 
 revistadinero opinion comunicacion competencia basica lider gabriela garcia  ; j : 678. Sim : 0.58555245; Baja. 
 lanzamiento libro gerente bancorepublica resalto cobertura servicios salud labelurl  ; j : 679. Sim : 0.38159254; No similar. 
 hotelesestelar reserva fin semana villavicencio tarfias especiales miercolesestelar labelurl labelu; j : 680. Sim : 0.26923725; No similar. 
 hiperinflacion inflacion elevada control devora valor dinero rapidamente labelurl  ; j : 681. Sim : 0.40214774; No similar. 
 ghernandez foroeconomico2017 convergencia inflacion meta situacion balance externo labelurl  ; j : 682. Sim : 0.56004584; Baja. 
 reportesdelemisor 226 explora relacion ptf diferentes caracteristicas ciudades labelurl  ; j : 683. Sim : 0.3510519; No similar. 
 reportesdelemisor productividad ciudades estudio colombia analiza impacto diferentes c labelurl  ; j : 684. Sim : 0.41764042; No similar. 
 noche manana corriendo grandes ciclistas sensacion extrana afirma labelurl  ; j : 685. Sim : 0.23818642; No similar. 
 workingpaper 1035 by julian parrapolania forwardguidance zerolowerbound centralbankannouncements la; j : 686. Sim : 0.32229465; No similar. 
 regalos dan das ah compraste autoregalate bueno bien  ; j : 687. Sim : 0.08711406; No similar. 
 hoy cali participacion presidente mloreguti continuamos conferencias perspectiv labelurl  ; j : 688. Sim : 0.5068806; Baja. 
 mide inflacion productos cuenta medirla consultan precios com labelurl  ; j : 689. Sim : 0.3825218; No similar. 
 revistadinero especial millenials responsables 32 fuerza laboral global  ; j : 690. Sim : 0.20465149; No similar. 
 felizjueves colombia llena hermosos paisajes conmemoracion diamundialdelturismo queremos q labelurl; j : 691. Sim : 0.42050722; No similar. 
 andrespardoa analisis portafolioco expectativa mas liquidez global proveniente eurozona labelurl  ; j : 692. Sim : 0.58759403; Baja. 
 empieza rueda prensa atletas invitados media maraton bogota labelurl  ; j : 693. Sim : 0.3472098; No similar. 
 portafolioco vea cinco pasos seguir hacer declaracion renta labelurl labelurl  ; j : 694. Sim : 0.3387219; No similar. 
 eventosclavedelajornadaneeuu 0900 indice confianza consumidor agonconoce informediariodemercado lab; j : 695. Sim : 0.35430714; No similar. 
 peso pesado analisis corficolombiana portafolioco andrespardoa fdnietom labelurl  ; j : 696. Sim : 0.3933925; No similar. 
 eventosclavedelajornadaneeuu 900 confianza consumidor universidad michigan agonconoce labelurl  ; j : 697. Sim : 0.19675462; No similar. 
 eventosclavedelajornadademanananzona euro 430 confianza inversores dicninformediariodemercado aq la; j : 698. Sim : 0.35213932; No similar. 
 antonioangelc invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 699. Sim : 0.40211928; No similar. 
 ondaopita invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 700. Sim : 0.35767433; No similar. 
 jarekduque invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 701. Sim : 0.3831529; No similar. 
 javier0712 invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 702. Sim : 0.3714166; No similar. 
 gabotangarife invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 703. Sim : 0.45945024; No similar. 
 rositagiraldo invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 704. Sim : 0.44572404; No similar. 
 dgomezco invitamos registrar queja sistema atencion ciudadano labelurl labelurl  ; j : 705. Sim : 0.3666989; No similar. 
 macrodrig4 invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 706. Sim : 0.40980902; No similar. 
 leoumana77 invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 707. Sim : 0.41469905; No similar. 
 jdalvarezg invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 708. Sim : 0.464865; No similar. 
 josechiorojas invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 709. Sim : 0.426516; No similar. 
 propontissea invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 710. Sim : 0.4391336; No similar. 
 edwinjn10 invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 711. Sim : 0.42794043; No similar. 
 cazadenuncias invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 712. Sim : 0.40885338; No similar. 
 marin570 invitamos registrar queja sistema atencion ciudadano labelurl labelurl  ; j : 713. Sim : 0.36076245; No similar. 
 dianistoro invitamos registrar queja sistema atencion ciudadano labelurl  ; j : 714. Sim : 0.42059618; No similar. 
 rarozom invitamos registrar peticion sistema atencion ciudadano labelurl  ; j : 715. Sim : 0.5283378; Baja. 
 albate2k invitamos registrar peticion sistema atencion ciudadano labelurl  ; j : 716. Sim : 0.519499; Baja. 
 ducuarafabian invitamos registrar peticion sistema atencion ciudadano labelurl  ; j : 717. Sim : 0.5357809; Baja. 
