Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias bancorepublica atentos quedamos datos area colaborarte envianos saludos encargada contacto 
 julianabdiaz lugar evento cambiado realizara hotel radisson avenida 60 2299 salon ar total bogota d; j : 1. Sim : 0.2773951; No similar. 
 eganbernal acompano conversatorio creoenmi hoy protagonista ganador carrera labelurl  ; j : 678. Sim : 0.10103568; No similar. 
 angelicadomin99 hola angelicadomin99 gracias escribirnos queremos mejorar experiencia necesitamos l; j : 679. Sim : 0.45601016; No similar. 
 guilhermeroca hola guilhermeroca gracias escribirnos queremos mejorar experiencia necesitamos label; j : 680. Sim : 0.3806377; No similar. 
 williamr colpensiones defensoriacol zuluagacamila hola williamr gracias escribirnos quere labelurl ; j : 681. Sim : 0.35286105; No similar. 
 nanitalinda22 hola nanitalinda22 gracias escribirnos queremos mejorar experiencia necesitamos label; j : 682. Sim : 0.4105409; No similar. 
 angiektherine33 hola angiektherine33 gracias escribirnos queremos mejorar experiencia necesitamos l; j : 683. Sim : 0.339059; No similar. 
 lmperezg buenos dias mayoria presentaciones codirectores suben historial labelurl  ; j : 684. Sim : 0.3866821; No similar. 
 angelga50978765 hola angelga50978765 gracias escribirnos queremos mejorar experiencia necesitamos l; j : 685. Sim : 0.42786494; No similar. 
 juangomez9606 hola juangomez9606 gracias escribirnos queremos mejorar experiencia necesitamos label; j : 686. Sim : 0.3686814; No similar. 
 julianaguirresf hola julianaguirresf gracias escribirnos queremos mejorar experiencia necesitamos l; j : 687. Sim : 0.3806377; No similar. 
 jaocampo designado consejero senior theglobaldeal iniciativa gobierno suecia labelurl  ; j : 688. Sim : 0.19806527; No similar. 
 marmperiodista hola marmperiodista gracias escribirnos queremos mejorar experiencia necesitamos lab; j : 689. Sim : 0.34925038; No similar. 
 hoy bancorepublica presento informesobreinflacion conozca presentacion gerente juanjoseechavarria l; j : 690. Sim : 0.39659852; No similar. 
 jaimecarabali1 holajaimecarabali1 gracias escribirnos queremos mejorar experiencia necesitamos labe; j : 691. Sim : 0.37764308; No similar. 
 participantes curso hicieron posible quisiera agradecerles compromiso academia labelurl  ; j : 692. Sim : 0.15823993; No similar. 
 consulte comunicado prensa emitido tras reunion diciembre juntabanrep labelurl  ; j : 693. Sim : 0.327028; No similar. 
 javiermospina carlosaugurojas acompanarte si inquietudes adicionales dudes escribirnos  ; j : 694. Sim : 0.30950445; No similar. 
 adolfomeisel codirector banrep participa conversatorio casagrandecarib cartagena biblio labelurl  ; j : 695. Sim : 0.26176196; No similar. 
 hola ladyblue gracias escribirnos queremos mejorar experiencia necesitamos ayuda labelurl  ; j : 696. Sim : 0.46007133; No similar. 
 contraleja hola podrias contar cajero ocurrio banco pertenece saludos  ; j : 697. Sim : 0.4296193; No similar. 
 consulte mas reciente informealcongreso presentado juntabanrep comisiones terceras senado labelurl ; j : 698. Sim : 0.27673298; No similar. 
 juliarias791 hola juliarias791 gracias escribirnos contamos gestionando consulta tr labelurl  ; j : 699. Sim : 0.4546553; No similar. 
 isaalvarez04 hola isaalvarez04 gracias escribirnos contamos gestionando consulta tr labelurl  ; j : 700. Sim : 0.4756598; No similar. 
 esavebahotmail hola esavebahotmail gracias escribirnos contamos conocer saldo producto labelurl  ; j : 701. Sim : 0.44313812; No similar. 
 jennifergutiers jennifer cuentanos caso dm colaborarte servirte saludos  ; j : 702. Sim : 0.5134923; Baja. 
 gerente bancorepublica miembros juntabanrep reunen presidentes principales banco labelurl  ; j : 703. Sim : 0.27850813; No similar. 
 lindsay1126 hola lindsay1126 gracias escribirnos contamos gestionando consulta tra labelurl  ; j : 704. Sim : 0.5570236; Baja. 
 gerente bancorepublica miembros juntabanrep reunen presidentes principales banco labelurl  ; j : 705. Sim : 0.27850813; No similar. 
 yocristianbrn hola yocristianbrn gracias escribirnos contamos gestionando consulta po labelurl  ; j : 706. Sim : 0.5022149; Baja. 
 danielesosorio director estabilidad financiera bancorepublica explica principales conclusiones labe; j : 707. Sim : 0.34588528; No similar. 
 davidasecas hola cuentanos caso contacto dm colaborarte quedamos atentos  ; j : 708. Sim : 0.70803094; Media. 
 manana listo realizacion evento afadeco1 network economia instalaciones labelurl  ; j : 709. Sim : 0.34479377; No similar. 
 edinsalsa hola edinzon cuentanos caso dm colaborarte quedamos atentos  ; j : 710. Sim : 0.60791963; Baja. 
 manana listo realizacion evento afadeco1 network economia instalaciones labelurl  ; j : 711. Sim : 0.34479377; No similar. 
 y0a yohana cuentanos caso dm colaborarte quedamos atentos  ; j : 712. Sim : 0.57255703; Baja. 
 isabelitarh hola isabel cuentanos caso dm colaborarte quedamos atentos  ; j : 713. Sim : 0.5653084; Baja. 
 kardo712 ricardo cuentanos caso dm colaborarte quedamos atentos  ; j : 714. Sim : 0.5646027; Baja. 
 malipape2006 hola gracias reporte haremos saber area encargada saludos  ; j : 715. Sim : 0.6813358; Media. 
 finaliza asistencia juntabanrep comision iii camara representantes resolvieron labelurl  ; j : 716. Sim : 0.22860864; No similar. 
 danitort1 daniel cuentanos dm caso colaborarte quedamos atentos  ; j : 717. Sim : 0.53614956; Baja. 
 dnlgmzddr daniel cuentanos caso dm colaborarte quedamos atentos  ; j : 718. Sim : 0.5594606; Baja. 
 hoy realiza reunion juntabanrep diciembre final gerente bancorepublica labelurl  ; j : 719. Sim : 0.28034616; No similar. 
 miembros juntabanrep reunen hora empresarios valledelcauca comite consultivo labelurl  ; j : 720. Sim : 0.2777909; No similar. 
 diabllio sfcsupervisor acompanarte si inquietudes adicionales dudes escribirnos  ; j : 721. Sim : 0.3717311; No similar. 
 manana 1100 vea labelurl transmision reporte estabilidad financiera pres labelurl  ; j : 722. Sim : 0.31394747; No similar. 
 carogars carolina cuentanos detalle caso dm colaborarte servirte  ; j : 723. Sim : 0.508937; Baja. 
 hola evs36 nverifica saldo medio canal servifacil conoce labelurl nsaludos  ; j : 724. Sim : 0.39341313; No similar. 
 cataguti17 catalina cuentanos caso dm colaborarte quedamos atentos  ; j : 725. Sim : 0.5407471; Baja. 
 presidenciacut acdac ejemplo luchaunidad dignidad huelgafrente gobierno avianca  ; j : 726. Sim : 0.12689757; No similar. 
 javjgm javier cuentanos caso dm colaborarte quedamos atentos  ; j : 727. Sim : 0.5795523; Baja. 
 presidenciacut acdac ejemplo luchaunidad dignidad huelgafrente gobierno avianca  ; j : 728. Sim : 0.12689757; No similar. 
 preguntas respuestas intervencion anunciada bancorepublica mercado cambiario labelurl juntabanrep  ; j : 729. Sim : 0.36623725; No similar. 
 contamos implicaciones economia colombiana llegada donaldtrump presidencia usa labelurl  ; j : 730. Sim : 0.283396; No similar. 
 lukasmeluk envianos datos dm poder ayudarte pasar caso  ; j : 731. Sim : 0.6186315; Baja. 
 papel jugado bancorepublica cgrcolombia sfcsupervisor desarrollo economia colo labelurl  ; j : 732. Sim : 0.2693876; No similar. 
 manuelrovi hola manuelrovi gracias escribirnos contamos gestionando consulta traves labelurl  ; j : 733. Sim : 0.5438777; Baja. 
 jov1426 tambien recibiste asesoria porvenir certificado colaborador independiente  ; j : 734. Sim : 0.3318215; No similar. 
 manuelrovi hola manuelrovi gracias escribirnos contamos gestionando consulta traves labelurl  ; j : 735. Sim : 0.5438777; Baja. 
 primertiempoco diego colorado maxima figura 10k cartagena sabado labelurl labelurl  ; j : 736. Sim : 0.2111818; No similar. 
 jofema2010 jose cuentanos detalle dm colaborarte quedamos atentos  ; j : 737. Sim : 0.57873017; Baja. 
 chrismosquera chris cuentanos detalle caso dm quedamos atentos  ; j : 738. Sim : 0.5257122; Baja. 
 joseantonioocampo codirector bancorepublica invita colegios estudiantes pais participar labelurl  ; j : 739. Sim : 0.15682335; No similar. 
 tsalzedo hola tsalzedo gracias escribirnos numeros servilinea medellin si labelurl  ; j : 740. Sim : 0.48929286; No similar. 
 joseantonioocampo codirector bancorepublica invita colegios estudiantes pais participar labelurl  ; j : 741. Sim : 0.15682335; No similar. 
 hola dcasabianca verifica saldo medio canal servifacil conoce labelurl nsaludos  ; j : 742. Sim : 0.38492817; No similar. 
 atencion oportunidadeslaborales profesional departamento registro control pagos internacionales lab; j : 743. Sim : 0.36543992; No similar. 
 hola edwfom verifica saldo medio canal servifacil conoce labelurl nsaludos  ; j : 744. Sim : 0.40517527; No similar. 
 ctabordao buenos dias cuentanos detalle sucedio quedamos atentos  ; j : 745. Sim : 0.54594386; Baja. 
 carolinarga carolina verifica saldo medio canal servifacil conoce labelurl  ; j : 746. Sim : 0.30465925; No similar. 
 oscarahenao oscar envianos caso dm colaborarte quedamos atentos  ; j : 747. Sim : 0.6601309; Baja. 
 adalbertoojedag hola adalbertoojedag canal encuentran funcionando normalidad si podido labelurl  ; j : 748. Sim : 0.29874495; No similar. 
 luzangela1009 claracorzo luzangela1009 comprobamos enlace funcionando correctamente invitamos label; j : 749. Sim : 0.27149013; No similar. 
 gerente bancorepublica juanjoseechavarria inicia presentacion primer informesobreinflacion 201 labe; j : 750. Sim : 0.3632363; No similar. 
 ameisel codirector bancorepublica entrega dnpcolombia documentos tecnicos casagrandecarib labelurl ; j : 751. Sim : 0.43504497; No similar. 
 misplanesconaval abordar metro inicia recorrido lanzamiento plan amar labelurl  ; j : 752. Sim : 0.028166287; No similar. 
 maiguashca uniofoxford final participacion congresofiapasofondos codirectora maiguashca concluy lab; j : 753. Sim : 0.2934894; No similar. 
 reportesdelemisor danielesosorio principal vulnerabilidad enfrenta estabilidad financiera riesg lab; j : 754. Sim : 0.23197204; No similar. 
 porvenir recopilamos mejores consejos ordenar finanzas cumplas suenos labelurl  ; j : 755. Sim : 0.2484223; No similar. 
 hola karoruso puedes escribirnos via dm daremos opciones saludos  ; j : 756. Sim : 0.49413207; No similar. 
 creado zona transaccional labelurl pordras obtener certificados extractos fo labelurl  ; j : 757. Sim : 0.323486; No similar. 
 queremos contar puedes organizar finanzas ser persona mas feliz labelurl  ; j : 758. Sim : 0.24936062; No similar. 
 relisguer hola relisguer gracias escribirnos confirmamos documentos validos solicitar labelurl  ; j : 759. Sim : 0.451488; No similar. 
 bjuanpablozarate codirector bancorepublica explica filtros seleccion ensayos concurso labelurl  ; j : 760. Sim : 0.33087072; No similar. 
 theperuvianwave cgrcolombia sfcsupervisor si transmision diferido puede consultar labelurl  ; j : 761. Sim : 0.31078553; No similar. 
 vamos finalizando mes positivamente seguros propositos estan cumplirse labelurl  ; j : 762. Sim : 0.25903815; No similar. 
 frasedeldia 90 exito basa simplemente insistir woody allen  ; j : 763. Sim : 0.30149072; No similar. 
 institucionaltv maiguashca enterese cuales implicaciones politica publica criptomonedas labelurl  ; j : 764. Sim : 0.31427017; No similar. 
 buenos dias hectrperz vamos revisar comunicacion recibas pronto  ; j : 765. Sim : 0.40922353; No similar. 
 hoy celebramos fechas mas divertidas ano listo disfraz halloween labelurl  ; j : 766. Sim : 0.12262744; No similar. 
 reportesdelemisor 230 pm presentara reporte estabilidad financiera gerente labelurl  ; j : 767. Sim : 0.289358; No similar. 
 julisitalin buenos dias cuentanos caso dm colaborarte servirte  ; j : 768. Sim : 0.52293193; Baja. 
 elsemblante sfcsupervisor elsemblante invitamos registrarte portal transaccional hacer labelurl  ; j : 769. Sim : 0.36783955; No similar. 
 julisitalin hola cuentanos detalle caso dm colaborarte quedamos atentos  ; j : 770. Sim : 0.6418005; Baja. 
 jaimerave hola jaime vamos realizar actualizacion muchas gracias decirnos  ; j : 771. Sim : 0.43068573; No similar. 
 hoy realiza reunion juntabanrep julio finalizar gerente bancorepublica labelurl  ; j : 772. Sim : 0.30023164; No similar. 
 dfjaureguis ericjair10j combariiza sfcsupervisor wradiocolombia caracolradio eltiempo rcnradio hola; j : 773. Sim : 0.20503823; No similar. 
 porvenir seguimos estrategia transformacion digital pensando necesidades afili labelurl  ; j : 774. Sim : 0.28018674; No similar. 
 angelitarodasb hola angelitarodasb contamos reactivacion cuenta ningun costo em labelurl  ; j : 775. Sim : 0.40479848; No similar. 
 convocatoria abierta oportunidadeslaborales profesional departamento tecnico informacion economicad; j : 776. Sim : 0.37012064; No similar. 
 juanjoseechavarria aprovecho oportunidad agradecer nombre juntabanrep nombre propio labelurl  ; j : 777. Sim : 0.32932872; No similar. 
 primerahoracol canal1colombia alaire gerente general juanjoseechavarria primerahoracol labelurl  ; j : 778. Sim : 0.25457522; No similar. 
 conozca presentacion joseantonioocampo realizada uexternado siguiente vinculo labelurl  ; j : 779. Sim : 0.32032824; No similar. 
 jaimeabello fnpi leydelmontes pachomiranda lardila83 siga transmision labelurl  ; j : 780. Sim : 0.14621377; No similar. 
 juanjoseechavarria gerente bancorepublica finaliza presentacion informesobreinflacion conozca i lab; j : 781. Sim : 0.40367904; No similar. 
 gerente bancorepublica juanjoseechavarria inicia presentacion informesobreinflacion correspondie la; j : 782. Sim : 0.3949077; No similar. 
 fonsecainlive hola cuantanos caso dm colaborarte quedamos atentos  ; j : 783. Sim : 0.6753896; Media. 
 lukasmeluk hola lukas envianos caso dm colaborarte saludos  ; j : 784. Sim : 0.6510432; Baja. 
 evento recuerde cita manana medellin seminariodeeconomia 197 labelurl labelurl  ; j : 785. Sim : 0.22462925; No similar. 
 arturoporras569 permitimos informarle bancorepublica organo naturaleza unica labelurl  ; j : 786. Sim : 0.40216196; No similar. 
 normita07 hola norma resolvimos inquietud dm quedamos atentos  ; j : 787. Sim : 0.53567964; Baja. 
 evento recuerde cita manana bogota seminariodeeconomia 504 labelurl labelurl  ; j : 788. Sim : 0.23204155; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 496 labelurl labelurl  ; j : 789. Sim : 0.25089896; No similar. 
 javosanchz javier gusto enviaremos comentas area encargada  ; j : 790. Sim : 0.46865615; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 496 labelurl labelurl  ; j : 791. Sim : 0.25089896; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 498 labelurl labelurl  ; j : 792. Sim : 0.3247035; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 499 labelurl labelurl  ; j : 793. Sim : 0.27383006; No similar. 
 juegue dinero invertir criptomonedas informese conozca riesgos labelurl  ; j : 794. Sim : 0.19679734; No similar. 
 jotazul hola juan jose manejando caso dm saludos  ; j : 795. Sim : 0.44840768; No similar. 
 erimarcor hola angelica atendimos caso recientemente dm saludos  ; j : 796. Sim : 0.5415154; Baja. 
 adolfomeisel luisarmandogalvis conversan reflexionan economia caribecolombiano economia labelurl  ; j : 797. Sim : 0.2634672; No similar. 
 consulte web bancorepublica presentaciones gerente juanjoseechavarria panelistas i labelurl  ; j : 798. Sim : 0.4850464; No similar. 
 si taxista quiere pitar pasion necesita opciones labelurl  ; j : 799. Sim : 0.08119793; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 506 labelurl labelurl  ; j : 800. Sim : 0.2056686; No similar. 
 hola yeiyeicp7conoce obtener saldo certificados extractos siguiente enlace  ; j : 801. Sim : 0.48514727; No similar. 
 pierda evento bancorepublica diancolombia vealo canal stream labelurl  ; j : 802. Sim : 0.39367115; No similar. 
