Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte caso ocurrido atentos quedamos 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.10214474; No similar. 
 jonnierarios hola jonnierarios cuentanos favor mas detalles ocurrido mensaje directo ayudare labelu; j : 1452. Sim : 0.67785805; Media. 
 milita2990 hola milita2990 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1453. Sim : 0.7520649; Media. 
 caceresroy favor cuentanos caso dm poder ayudarte quedamos atentos  ; j : 1454. Sim : 0.790963; Media. 
 dianamarce1005 cuentanos dm caso poder ayudarte escalarlo quedamos atentos  ; j : 1455. Sim : 0.6973304; Media. 
 alexmillos16 hola alexmillos16 gracias escribirnos favor compartenos mensaje directo pantallazo lab; j : 1456. Sim : 0.7181556; Media. 
 andreamayorrest hola andreamayorrest queremos ayudarte favor compartenos numero cedula mensaje d la; j : 1457. Sim : 0.4474234; No similar. 
 camiplanet hola camiplanet gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1458. Sim : 0.7423214; Media. 
 adolfobayona hola adolfobayona gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1459. Sim : 0.72966087; Media. 
 luismadf1977 hola luismadf1977 gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1460. Sim : 0.657816; Baja. 
 mccgraff chaveztorres13 hola mccgraff alegra saludarte cuentanos favor mas detalles ocurrido p labe; j : 1461. Sim : 0.52536994; Baja. 
 bambino0710 hola bambino0710 gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1462. Sim : 0.7194315; Media. 
 cfernandez111 nequi hola cfernandez111 gracias escribirnos favor enviamos mensaje directo mas label; j : 1463. Sim : 0.6309106; Baja. 
 vanessatl24 hola vanessis permitenos ayudarte escribenos favor dm ocurrido validar labelurl  ; j : 1464. Sim : 0.5141182; Baja. 
 pabloemiliomh hola pabloemiliomh gracias escribirnos favor cuentanos mas detalles mensaje directo l; j : 1465. Sim : 0.6910835; Media. 
 ibajaime sicsuper hola ibajaime gracias escribirnos cuentanos favor mas detalles ocurrido labelurl ; j : 1466. Sim : 0.65646964; Baja. 
 ciudadecali sicsuper hola ciudadecali gracias escribirnos cuentanos favor mas detalles ocurrido lab; j : 1467. Sim : 0.6449648; Baja. 
 poderandino hola poderandino gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1468. Sim : 0.63950336; Baja. 
 isaalvarez04 hola isaalvarez04 gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1469. Sim : 0.63096076; Baja. 
 luismadf1977 hola luismadf1977 gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1470. Sim : 0.657816; Baja. 
 deyaniraric hola deyaniraric cuentanos favor mas detalles ocurrido mensaje directo ayudaremo labelu; j : 1471. Sim : 0.71323395; Media. 
 milita2990 hola milita2990 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1472. Sim : 0.7520649; Media. 
 gatodario hola gatodario gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1473. Sim : 0.74759156; Media. 
 mercymurcia hola mercymurcia gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1474. Sim : 0.7424263; Media. 
 antoniohdezj hola antoniohdezj gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1475. Sim : 0.5962104; Baja. 
 hbuendiaor hola hbuendiaor gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1476. Sim : 0.7209879; Media. 
 cinmoraleja hola cinmoraleja gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1477. Sim : 0.68842703; Media. 
 lcottoeri hola lcottoeri gracias escribirnos cuentanos mas detalles sucedido mensaje directo labelu; j : 1478. Sim : 0.77232635; Media. 
 marlovinbahoque sicsuper sfcsupervisor hola marlovinbahoque queremos ayudarte favor compartenos num; j : 1479. Sim : 0.36387014; No similar. 
 mariajaimesb hola mariajaimesb gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1480. Sim : 0.65481067; Baja. 
 poderandino sfcsupervisor hola poderandino queremos ayudarte cuentanos mas detalles sucedido mensaj; j : 1481. Sim : 0.5507166; Baja. 
 erikamontoya hola erikamontoya gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1482. Sim : 0.6382841; Baja. 
 laumaye26 hola laumaye26 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1483. Sim : 0.74593204; Media. 
 anramirezo hola anramirezo gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1484. Sim : 0.70759386; Media. 
 santimunera hola santimunera gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1485. Sim : 0.6965646; Media. 
 cuchuflita hola cuchuflita gracias escribirnos cuentanos favor mas detalles ocurrido mens labelurl ; j : 1486. Sim : 0.6651533; Baja. 
 erikamontoya hola erikamontoya gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1487. Sim : 0.6382841; Baja. 
 rimon89 hola rimon89 lamentamos escribes cuentanos favor mas detalles ocurrido mensaj labelurl  ; j : 1488. Sim : 0.5398843; Baja. 
 mandarinita hola mandarinita gracias escribirnos cuentanos favor mas detalles ocurrido men labelurl; j : 1489. Sim : 0.6435484; Baja. 
 jrteatino mlcolombia hola jrteatino gracias escribirnos cuentanos favor mas detalles ocurrido label; j : 1490. Sim : 0.7062129; Media. 
 estebanz01 hola estebanz01 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1491. Sim : 0.68978864; Media. 
 paolitavr hola paolitavr gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1492. Sim : 0.7245249; Media. 
 fredbta82 hola fredbta82 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1493. Sim : 0.7376755; Media. 
 jflamprea hola jflamprea gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1494. Sim : 0.70555866; Media. 
 alejoumana hola alejoumana gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1495. Sim : 0.73769134; Media. 
 yoliisaza89 hola yoliisaza89 gracias escribirnos cuentanos favor mas detalles ocurrido men labelurl; j : 1496. Sim : 0.63637966; Baja. 
 diegourbanot hola diegourbanot gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1497. Sim : 0.691235; Media. 
 nianavarro hola nianavarro gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1498. Sim : 0.72668076; Media. 
 opininpub hola opininpub gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1499. Sim : 0.7414535; Media. 
 fahaquin sicsuper hola fahaquin gracias escribirnos cuentanos favor mas detalles ocurrido labelurl ; j : 1500. Sim : 0.5817425; Baja. 
 carlangut hola carlangut gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1501. Sim : 0.71420985; Media. 
 camilo410 hola camilo410 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1502. Sim : 0.7102912; Media. 
 espirada hola espirada gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelurl; j : 1503. Sim : 0.6843659; Media. 
 luisferpe11 hola luisferpe11 gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1504. Sim : 0.6525901; Baja. 
 jdavid1786 hola jdavid1786 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1505. Sim : 0.7022147; Media. 
 kevinxkira hola kevinxkira gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1506. Sim : 0.7961475; Media. 
 sulayreina hola sulayreina gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1507. Sim : 0.72262764; Media. 
 plantofila hola plantofila gracias escribirnos cuentanos favor mas detalles ocurrido mensaj labelur; j : 1508. Sim : 0.6514043; Baja. 
 juliiuly hola juliiuly gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelurl; j : 1509. Sim : 0.65533435; Baja. 
 fredrodrig47 hola fredrodrig47 gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1510. Sim : 0.6850028; Media. 
 rafatrivino hola rafatrivino gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1511. Sim : 0.73433155; Media. 
 felipealvaran sapienciamed hola felipealvaran gusto saludarte indicanos mensaje directo numero d la; j : 1512. Sim : 0.5340167; Baja. 
 juandajuanda hola juandajuanda gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1513. Sim : 0.6451635; Baja. 
 nicoortegate hola nicoortegate gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1514. Sim : 0.6896207; Media. 
 ralarangor hola ralarangor gracias escribirnos cuentanos favor mas detalles ocurrido mensaj labelur; j : 1515. Sim : 0.76457214; Media. 
 anghellobe hola anghellobe gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelurl; j : 1516. Sim : 0.7126687; Media. 
 jcamilo0930 hola jcamilo0930 gracias escribirnos cuentanos favor mas detalles ocurrido men labelurl; j : 1517. Sim : 0.64512974; Baja. 
 tefita228 hola tefita228 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1518. Sim : 0.76771224; Media. 
 ximegzz2012 hola ximegzz2012 gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1519. Sim : 0.6746897; Media. 
 tatola8901 hola tatola8901 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1520. Sim : 0.74719715; Media. 
 apardo1747 hola apardo1747 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1521. Sim : 0.76366365; Media. 
 mendezpau latamairlines hola mendezpau gracias escribirnos cuentanos favor mas detalles ocurrid lab; j : 1522. Sim : 0.6557863; Baja. 
 eduarenas7 hola eduarenas7 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1523. Sim : 0.7377143; Media. 
 angelamoralesu hola angelamoralesu gusto saludarte indicanos mensaje directo numero cedula mas labe; j : 1524. Sim : 0.50996983; Baja. 
 theogelves hola theogelves gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1525. Sim : 0.7093935; Media. 
 tellojosee hola tellojosee gracias escribirnos cuentanos favor mas detalles mensaje directo labelur; j : 1526. Sim : 0.7820612; Media. 
 pabravoyo7 hola pabravoyo7 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1527. Sim : 0.7386554; Media. 
 xtrangeko tigounecol hola xtrangeko gracias escribirnos cuentanos favor mas detalles ocurrido label; j : 1528. Sim : 0.6447633; Baja. 
 aquintero10 hola aquintero10 gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1529. Sim : 0.71613365; Media. 
 carolopezme hola carolopezme gracias escribirnos cuentanos favor mas detalles ocurrido men labelurl; j : 1530. Sim : 0.6584648; Baja. 
 caromegadeth hola caromegadeth gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1531. Sim : 0.57937837; Baja. 
 liacaicedo90 hola liacaicedo90 gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1532. Sim : 0.6677311; Baja. 
 rondulian hola rondulian gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1533. Sim : 0.7383838; Media. 
 esetonito hola esetonito gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelurl; j : 1534. Sim : 0.7962448; Media. 
 455angelo hola 455angelo gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelurl; j : 1535. Sim : 0.74668; Media. 
 casasnestor hola casasnestor gracias escribirnos confirmanos mensaje directo numero cedula labelurl; j : 1536. Sim : 0.59722614; Baja. 
 joelyseliana hola joelyseliana gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1537. Sim : 0.67346865; Media. 
 lajuanita hola lajuanita gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelurl  ; j : 1538. Sim : 0.6928309; Media. 
 fsalasparra hola fsalasparra gracias escribirnos favor cuentanos mas detalles ocurrido mensa labelu; j : 1539. Sim : 0.685075; Media. 
 tatianaasil hola tatianaasil gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1540. Sim : 0.6851436; Media. 
 usmariacami hola usmariacami gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1541. Sim : 0.7103196; Media. 
 lianju25 hola lianju25 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelurl; j : 1542. Sim : 0.7234052; Media. 
 giovannybc hola giovannybc gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelurl; j : 1543. Sim : 0.69188416; Media. 
 manubeal hola manubeal gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelurl; j : 1544. Sim : 0.72435933; Media. 
 roquesanteira sfcsupervisor hola roquesanteira gusto saludarte cuentanos favor mas detalles mensaj ; j : 1545. Sim : 0.5871014; Baja. 
 perenguena hola gracias escribirnos cuentanos favor mas detalles ocurrido mensaje directo labelurl ; j : 1546. Sim : 0.8574782; Alta. 
 monikpugui hola monikpugui gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1547. Sim : 0.7804208; Media. 
 maria6025 hola maria6025 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1548. Sim : 0.7080068; Media. 
 sazawilliam hola sazawilliam gracias escribirnos cuentanos favor mas detalles ocurrido men labelurl; j : 1549. Sim : 0.6332627; Baja. 
 desahuciadox hola desahuciadox gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1550. Sim : 0.6562921; Baja. 
 penita0502 hola penita0502 gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelurl; j : 1551. Sim : 0.69159865; Media. 
 prindav2012 hola david permitenos ayudarte escribenos favor dm revisar comentas labelurl  ; j : 1552. Sim : 0.44837862; No similar. 
 paolarockymetal hola paolarockymetal queremos ayudarte indicanos mensaje directo numero cedula mas ; j : 1553. Sim : 0.52672493; Baja. 
 sergiotamara hola sergiotamara gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1554. Sim : 0.57121307; Baja. 
 roroarias hola roroarias gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1555. Sim : 0.6902444; Media. 
 fdoalvaradoa hola fdoalvaradoa gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1556. Sim : 0.623507; Baja. 
 paolitha013 hola paolitha013 gracias escribirnos cuentanos favor mas detalles solicitud mens labelu; j : 1557. Sim : 0.63531375; Baja. 
 carlosfgpp hola carlosfgpp gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1558. Sim : 0.7439544; Media. 
 niko21122012 hola niko21122012 gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1559. Sim : 0.6849795; Media. 
 viviandzg96 hola viviandzg96 gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1560. Sim : 0.6682744; Baja. 
 donquijote15 hola donquijote15 gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1561. Sim : 0.69662213; Media. 
 jaircamilo hola jaircamilo gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1562. Sim : 0.7482582; Media. 
 chorritodeleche hola gracias escribirnos cuentanos favor mas detalles ocurrido mensaje direc labelu; j : 1563. Sim : 0.7873321; Media. 
 ivalespa30 hola ivalespa30 gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1564. Sim : 0.7388806; Media. 
 jhonbogotano hola jhonbogotano gracias escribirnos cuentanos favor mas detalles ocurrido men labelu; j : 1565. Sim : 0.6956228; Media. 
 purpurato hola purpurato gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1566. Sim : 0.690312; Media. 
 rudenicog hola rudenicog gracias escribirnos cuentanos favor mas detalles ocurrido mensaje d labelu; j : 1567. Sim : 0.7306315; Media. 
 amandabayonapae hola amandabayonapae gracias escribirnos indicanos favor mensaje directo zo labelur; j : 1568. Sim : 0.6252913; Baja. 
 adrianabr23 hola adrianabr23 gracias escribirnos cuentanos favor mas detalles ocurrido mensa labelu; j : 1569. Sim : 0.698678; Media. 
 danileguizamons hola daniela ayudarte solicitud escribenos favor mensaje interno alli labelurl  ; j : 1570. Sim : 0.5668127; Baja. 
 lauravelan hola lauravelan gracias escribirnos cuentanos favor mas detalles ocurrido mensaje labelu; j : 1571. Sim : 0.7542148; Media. 
