Modulo nnlm-es-dim128-with-normalization-2
Topicos : eafit hoy paz rector universidad pm manana via be colombia esperamos juan conferencia 
 rt biblioeafit ser lectores comic ven manana miercoles eafit sabras aula fabricato bloque 27 primer; j : 1. Sim : 0.5276047; Baja. 
 preparado llegar viejo implicagastos pension salud opinion apgguzman via eltiempo labelurl  ; j : 719. Sim : 0.41451195; No similar. 
 arkosj saludos si desea podemos atender inquietud traves mensajes directos  ; j : 720. Sim : 0.29331082; No similar. 
 puedo recomendar solucion transporte movilidad si sabemos tipo ciudad queremos labelurl  ; j : 721. Sim : 0.32019815; No similar. 
 hoyeneafit esperamos partir 500 pm bloque 38101 lanzamiento libro orden labelurl  ; j : 722. Sim : 0.2967668; No similar. 
 oculta tambien defensa campo apropiacion paisaje menciono amenazas hectorabadf eafitpereira  ; j : 723. Sim : 0.19619039; No similar. 
 90 becarios iran cicla u alianza academia empresa privada via revistasemana labelurl  ; j : 724. Sim : 0.35937223; No similar. 
 transmision denominaciones origen ayudan proteger campo artesanos lunes 730 be labelurl  ; j : 725. Sim : 0.2559099; No similar. 
 amenazas periodistas solo silencia tambien hacen alejen regiones miedo jonathan labelurl  ; j : 726. Sim : 0.28629407; No similar. 
 invito pensemos pais queremos tras guerra beneficiosdelapaz general edoherrerab beneficiosdelapaz  ; j : 727. Sim : 0.45555085; No similar. 
 recuerden hoyeneafit picoyplacamed aplicara 700 be 400 pm ver mas labelurl  ; j : 728. Sim : 0.361524; No similar. 
 falta agua potable agobia seis barrios localidad ciudad bolivar bogota labelurl labelurl  ; j : 729. Sim : 0.35971826; No similar. 
 venezuela traje nuevo dictador carlos arevalo derechousabana analisisunisabana labelurl via eltiemp; j : 730. Sim : 0.47404784; No similar. 
 rt urbameafit miren jardin hoy casa urbam privilegio eafit laciudadverde eafitestudiante labelurl  ; j : 731. Sim : 0.47636658; No similar. 
 hoy lapazenfoco olgalucian cepalonu ricardobonillag restrepojcamilo alejovargasve economia posacuer; j : 732. Sim : 0.3629163; No similar. 
 invitamos manana conferencia dialogos eafit vida civil universidad esperamos entrada l labelurl  ; j : 733. Sim : 0.7028438; Media. 
 rt fiscaliacol manana realizaremos foro procedimientoabreviado 730am auditorio fundadores eafit med; j : 734. Sim : 0.6308798; Baja. 
 conversatorio renato cisneros textos paralelo cruce ficcion ficcion hemiciclo 001 labelurl  ; j : 735. Sim : 0.3650952; No similar. 
 rt acimedellin exembajadora indonesia hablo medellin fuerza femenina paz labelurl via eafit labelur; j : 736. Sim : 0.4317641; No similar. 
 vicepresidente bancomundial invita ahorro colegio forma educacion financiera pactoglobal eafit  ; j : 737. Sim : 0.42497817; No similar. 
 rt laciudadverde mesa trabajo movilidad medcomovamos eafit areametropol deespacio metrodemedellin u; j : 738. Sim : 0.2087482; No similar. 
 rt ctaunisabana universidad docentes deben adaptarse nueva tecnologica carlos lugo desafiosenlau la; j : 739. Sim : 0.38398626; No similar. 
 rt almorsal antargandona iesebs profesores inalde reflexionando persona empresa sociedad unisabana ; j : 740. Sim : 0.15702905; No similar. 
 compania exitosa tiempo tarda darse cuenta presentan dificultades carlos albert labelurl  ; j : 741. Sim : 0.24053806; No similar. 
 indefectiblemente progresaremos hacia robotica rafael riveros presentacion libro decision laparosco; j : 742. Sim : 0.4682028; No similar. 
 inicia lapazenfoco tres protagonistas dialogando paz territorial desarrollo regional institucionalt; j : 743. Sim : 0.18349627; No similar. 
 cuenta ponen conocimiento servicio demas proponer innovar solucionar daniela garzon labelurl  ; j : 744. Sim : 0.34285894; No similar. 
 lapazenfoco conflicto hace crecimiento 2 puntos porcentuales menos podriamos creciendo instituciona; j : 745. Sim : 0.09288835; No similar. 
 paz centroamerica relacion honduras salvador guatemala columna jcmvelandia via eltiempo labelurl  ; j : 746. Sim : 0.5655297; Baja. 
 josefina agudelo presidenta tcc habla tip necesita generar productividad empr labelurl  ; j : 747. Sim : 0.2579234; No similar. 
 hoy tarde gratitud hacia eafitenses aportado logros universidad juan lu labelurl  ; j : 748. Sim : 0.5784446; Baja. 
 grave trinos donald trump puedan afectar economia mundial alberto bernal labelurl  ; j : 749. Sim : 0.39249545; No similar. 
 alejandromllo sttmed tambien normalizo ingreso campus todas porterias peatonales vehiculares  ; j : 750. Sim : 0.26009005; No similar. 
 debe decirle gobernantes bien hacen asi nace sosporelaire gisela posada labelurl  ; j : 751. Sim : 0.34167355; No similar. 
 pierdan viernes mesa trabajo alcalde presentacion informe calidad vida ver labelurl  ; j : 752. Sim : 0.3733038; No similar. 
 esperamos manana eafit 500 pm compartir aportes politica publica mujeres labelurl  ; j : 753. Sim : 0.5723124; Baja. 
 medio movimientos populistas visiones diferentes tambien debe existir democracia igualdad d labelur; j : 754. Sim : 0.33093524; No similar. 
 teniente coronel mauricio medina lopez colejercito tesis laureada maestria ctaunisabana labelurl  ; j : 755. Sim : 0.40048018; No similar. 
 reviva charla neurobiologo italiano rizzolattig descubridor sistema neuronas espejo universidad lab; j : 756. Sim : 0.24898395; No similar. 
 rt culturauniandes semanasinfonica uniandes orquestafilarmonicajuvenildecamara hoy auditorio mario ; j : 757. Sim : 0.41865066; No similar. 
 jose angel hernandez profesor usergioarboleda votantes trump corresponden parte cuesta labelurl  ; j : 758. Sim : 0.36609825; No similar. 
 rt admonurosario hoy damos inicio urwinterschool primer conferencista daniel bretones urosarionews ; j : 759. Sim : 0.39597335; No similar. 
 jovenes deben tener acceso educacion prepare mundo cambiante charoguerra lospresidenciables2018  ; j : 760. Sim : 0.47400066; No similar. 
 analisis interrogante usado pedir colombianos refrenden acuerdo paz labelurl via elheraldoco  ; j : 761. Sim : 0.4672466; No similar. 
 cmmedinam sttmed saludos paso habilitado carriles ambos acceso eafit normalizado  ; j : 762. Sim : 0.319696; No similar. 
 momento pais tema infraestructura fundamental gracias luis fernando anicolombia obra  ; j : 763. Sim : 0.4362858; No similar. 
 ahora comienza conversacion juan luis mejia hectorabadf oculta nuevas aulas labelurl  ; j : 764. Sim : 0.51391584; Baja. 
 inscribete asistir debate cid paz territorial manana partir 830 be labelurl labelurl  ; j : 765. Sim : 0.51484466; Baja. 
 rt admonuniandes emprendedoresencrecimiento inicia conversatorio emprendedores lanzamiento libro ge; j : 766. Sim : 0.40317413; No similar. 
 bienvenidos eafit universidad servicio ustedes gestion publica juan luis mejia labelurl  ; j : 767. Sim : 0.72978073; Media. 
 noticiaun 46 peliculas exhibira festival cine equinoxio festequinoxio labelurl via unimedios labelu; j : 768. Sim : 0.30802545; No similar. 
 rt inalde inalde unisabana interesa cada ustedes simplemente personas obduliovp graduacionmba  ; j : 769. Sim : 0.04935496; No similar. 
 garzonarroyave saludos puede comunicarse linea atencion 4489500 escribir correo admisionesregistroe; j : 770. Sim : 0.26347843; No similar. 
 rt cpoliticasus director cpoliticasus unisabana consultado eltiempo reto desarmar espiritus paz lab; j : 771. Sim : 0.32544976; No similar. 
 rt maestriadercon implementacion juridica acuerdos fepoderecho rafaguarin juandiegoalvira unisabana; j : 772. Sim : 0.3073749; No similar. 
 campanales mismos alejo duran gran servicio ecosistemico tierra alvaro cogol labelurl  ; j : 773. Sim : 0.25352862; No similar. 
 hoy representantes sectores sociales populares hablan proceso paz lapazenfoco institucionaltv label; j : 774. Sim : 0.1983224; No similar. 
 rt alejoib asista congreso objetivo claro taller pillow desafiosenlau ctaunisabana unisabana labelu; j : 775. Sim : 0.11010866; No similar. 
 querido ampliar espectro medios cuales conectamos digitalmente comunidad jrestrp mediosdigitalesur ; j : 776. Sim : 0.12163285; No similar. 
 ciudadano digital puede ser neutral corrupcion casarinmarco gm microsoft colombia labelurl  ; j : 777. Sim : 0.46654192; No similar. 
 rt fmisangre charla desafios construccion paz proyecto social colectivo manana eafit labelurl  ; j : 778. Sim : 0.5586711; Baja. 
 hoy conferencia estructurar plan comercial exitoso newman gutierrez inscripciones traves labelurl  ; j : 779. Sim : 0.45780462; No similar. 
 hoy integrantes mjc14 recorreran parque lleras provenza campana turismo sexual labelurl  ; j : 780. Sim : 0.40658382; No similar. 
 eafit realizara encuentro padres familia 9 agosto 600 pm auditorio fundadores labelurl  ; j : 781. Sim : 0.40988368; No similar. 
 brainstorm ensena poner temas debe conectarse forma correcta escribes kath  ; j : 782. Sim : 0.2202021; No similar. 
 colombia mucha gente call exigiendo buscando propuestas thania paffenholz investigacionesparalapaz ; j : 783. Sim : 0.40157485; No similar. 
 fotoperiodista federico rios compartio experiencia cubrimiento conflicto social armado colombia lab; j : 784. Sim : 0.41783506; No similar. 
 ciclovia 40 anos 400 ciudades despues 12 noviembre 200 pm labelurl labelurl  ; j : 785. Sim : 0.48522085; No similar. 
 arte deporte experimentacion ninos tendran eafit experiencia educativa divertida inscripciones  ; j : 786. Sim : 0.41668805; No similar. 
 eafit invita padres familia encuentro sera miercoles 9 agosto auditorio fundadores labelurl  ; j : 787. Sim : 0.53204495; Baja. 
 relaciones largo plazo empresas clave modelo exitoso unisabana foro universidadyempresa  ; j : 788. Sim : 0.20316957; No similar. 
 venezuela maduro transicion hacia autoritarismo espacio analizar crisis politica venezolana labelur; j : 789. Sim : 0.40332833; No similar. 
 profesor alejandro alvarez participa foro lowcarboncity lograr ciudad sonamos propu labelurl  ; j : 790. Sim : 0.5278815; Baja. 
 hoyeneafit pierdan charla dialogos eafit vida civil universidad esperamos partir l labelurl  ; j : 791. Sim : 0.6204266; Baja. 
 rt dmuur verbos artisticos nuevo taller espacios arte quintademutis hoy 12m labelurl  ; j : 792. Sim : 0.35503474; No similar. 
 mindfulness yoga construccion paz colombia caso franklin cuero yogaday diadelyoga labelurl  ; j : 793. Sim : 0.40877548; No similar. 
 rt uninorteco 50anosuninorte obdulio velasquez rector unisabana entrega reconocimiento rector jesus; j : 794. Sim : 0.5244524; Baja. 
 juan camilo cardenas decano economiauandes da bienvenida simposio crecimientoverde vealo labelurl  ; j : 795. Sim : 0.54845005; Baja. 
 hoyeneafit esperamos auditorio 38110 300 pm ser parte dialogos plurales  ; j : 796. Sim : 0.4936703; No similar. 
 semestre cineclub eafit enfoca historias conto louis malle autor solitario labelurl  ; j : 797. Sim : 0.35583195; No similar. 
 hoy pierdan upbcolombia socializacion programa colombia cientifica partir 830 be  ; j : 798. Sim : 0.58928406; Baja. 
 miercoles conferencia escenario economico mundial trumpismo cargo economista colombiano alberto lab; j : 799. Sim : 0.5353868; Baja. 
 rt inguniandes battlewaternetworks wdsa2016 profbohorquez explica estudiantes profesores solucionar; j : 800. Sim : 0.16783881; No similar. 
 17 20 julio celebrara eafit primer festival musica camara arcos labelurl labelurl  ; j : 801. Sim : 0.4695045; No similar. 
 iniciativa lowcarboncity recibio mencion especial mit eafit aliada iniciativa participa conf labelu; j : 802. Sim : 0.32738426; No similar. 
 diego cediel profesor cpoliticasus analiza discurso posesion donald trump envivo labelurl  ; j : 803. Sim : 0.4577023; No similar. 
 buena noticia cree centro preocupe formacion justa sociedad adela cort labelurl  ; j : 804. Sim : 0.40037662; No similar. 
 enfrentando dilemas mutacion social afectan espacio privado nociones propiedad aquiles labelurl  ; j : 805. Sim : 0.09488886; No similar. 
 rt cideruniandes uniandes bogotalacumbre panel formacion planificacion urbana regional bogotaeslacu; j : 806. Sim : 0.26406246; No similar. 
 manana foro educacion valores construimos paz escuela 700 be inscripciones labelurl  ; j : 807. Sim : 0.67912793; Media. 
 conferencia desarrollo sostenible isdrsociety llevara cabo uniandes 14 16 junio  ; j : 808. Sim : 0.27073607; No similar. 
 hoy centro convenciones alfonso lopez encuentro siambiental paz siambiental alejovargasve labelurl ; j : 809. Sim : 0.5664233; Baja. 
 daniel hernandez ruiperez rector usal inicia intervencion aula maxima rosario labelurl  ; j : 810. Sim : 0.663225; Baja. 
 someter obra escrutinio tiempo acto coraje humildad leila guerriero pbnc labelurl  ; j : 811. Sim : 0.25853527; No similar. 
 hoy 300 pm expertos economia hablan posacuerdo lapazenfoco institucionaltv untelevision labelurl  ; j : 812. Sim : 0.40060738; No similar. 
 realidad vivimos modelos matematicos victor racionero tedxunisabana stream via eltiempo labelurl  ; j : 813. Sim : 0.33540663; No similar. 
 responsable historicamente crear condiciones acuerdo politico frente mecanismo refrendacion carlosh; j : 814. Sim : 0.19615175; No similar. 
 flores piedras palabras endefensadelidioma jairo valderrama profesor comsabana via eltiempo labelur; j : 815. Sim : 0.3161236; No similar. 
 experiencia traves conocimiento interaccion sector empresarial luis carlos bravo inalde f labelurl ; j : 816. Sim : 0.4127201; No similar. 
 invitamos foro publico transformacion medellin nuevos retos ciudadregion 27 octubre labelurl  ; j : 817. Sim : 0.5899138; Baja. 
 rt educaunisabana mientras congreso avanza dibujan memorias cada intervencion yoconstruyopaz unisab; j : 818. Sim : 0.32530522; No similar. 
 hoyeneafit esperamos entrega primer reconocimiento egresados inspiran eafit auditorio fundadore lab; j : 819. Sim : 0.47710332; No similar. 
 rt blumedellin minutos vivemedellin universidad eafit hablaremos haymedellin17 979 fm internet labe; j : 820. Sim : 0.43292037; No similar. 
 aun tiempo participar trivia transformandovidas podras ganar postre myriam camhi labelurl  ; j : 821. Sim : 0.273932; No similar. 
 nuevo espacio apoyamos mision conectar mundo idiomas thomas treutler director labelurl  ; j : 822. Sim : 0.3739285; No similar. 
 rt sebastiansilvac obduliovp rector unisabana habla hora sostenibilidad universitaria foro universi; j : 823. Sim : 0.42066848; No similar. 
 eafit inauguro nuevo edificio idiomas estructura apuesta innovacion nuevas metodologias labelurl  ; j : 824. Sim : 0.38885728; No similar. 
 lapazenfoco estatuto oposicion hacen exigibles derechos legales acceso informacion docum labelurl  ; j : 825. Sim : 0.32394317; No similar. 
 miercoles esperamos evento apertura programa aprendizaje partir 1100 be fa labelurl  ; j : 826. Sim : 0.5415971; Baja. 
 colombia nuevo codigodepolicia requerira mas pedagogia intimidacion labelurl policiacolombia via un; j : 827. Sim : 0.54817826; Baja. 
 rt educaunisabana alegria dimos bienvenida estudiantes nuevos licenciatura educacion infantil inici; j : 828. Sim : 0.5273521; Baja. 
 verdadero objetivo hacemos vida lograr ser mas felices enrique penalosa  ; j : 829. Sim : 0.33165014; No similar. 
 participantes inalde implementan nuevo sistema energia solar idea surgio asignatura labelurl  ; j : 830. Sim : 0.27475116; No similar. 
