Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos area colaborarte 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.2545141; No similar. 
 anamtriana hola ana momento encontramos validando actual canal f labelurl  ; j : 1063. Sim : 0.32868886; No similar. 
 porvenir contamos cuales habilidades empresas mas valoran empleados labelurl  ; j : 1064. Sim : 0.18559207; No similar. 
 gracias acompanarnos conversatorio reformatributaria puedes ver video labelurl  ; j : 1065. Sim : 0.38476774; No similar. 
 chumeco14 invitamos pendiente si abre convocatoria ciudad labelurl  ; j : 1066. Sim : 0.33774456; No similar. 
 cnnievargas hola cnnievargas gracias comunicarte caso necesario comuniques s labelurl  ; j : 1067. Sim : 0.49330556; No similar. 
 luchyb conozca aqui quehacer bancorepublica labelurl miembros juntabanrep labelurl  ; j : 1068. Sim : 0.2813746; No similar. 
 top3deimpactoeconomicon1crecimiento zona europara segundo trimestren2actividad economica chinase la; j : 1069. Sim : 0.3006415; No similar. 
 evento recuerde cita manana cali seminariodeeconomia 26 labelurl labelurl  ; j : 1070. Sim : 0.24994989; No similar. 
 itsnotformemo hola itsnotformemo gracias comunicarte enlace labelurl puedes consulta labelurl  ; j : 1071. Sim : 0.4804015; No similar. 
 juegue ahorros invertir criptomonedas informese conozca riesgos labelurl  ; j : 1072. Sim : 0.15599458; No similar. 
 danibetancurc puedes contarnos dudas dm quedamos atentos  ; j : 1073. Sim : 0.49784234; No similar. 
 arriesgue dinero criptomonedas respaldo invitamos conocer riesgos labelurl  ; j : 1074. Sim : 0.2072253; No similar. 
 yorleon cuentanos banco pertenece cajero presenta fallas  ; j : 1075. Sim : 0.19825983; No similar. 
 feliz navidad fecha ideal creer compartir familia  ; j : 1076. Sim : 0.084575765; No similar. 
 conoce nuevos numeros telefonicos oficinas edificios principales labelurl labelurl  ; j : 1077. Sim : 0.39804265; No similar. 
 modonavideno queremos saber cancion pone bailar fechas  ; j : 1078. Sim : 0.18050644; No similar. 
 tener autodisciplina autodisciplina fluye mejor invitacion hace labelurl  ; j : 1079. Sim : 0.13615772; No similar. 
 canalcapital si usted afiliado porveniroficial cuenta informacionnlabelurl  ; j : 1080. Sim : 0.22893019; No similar. 
 sinforosomutis1 pensionsalario ivanduque colpensiones fondosdepension perfecto repondimos  ; j : 1081. Sim : 0.1581576; No similar. 
 atentos llega carreraverdecol 7 dias lugar recomendaciones ncarreraverdecolombia  ; j : 1082. Sim : 0.29278922; No similar. 
 hola drumsoverbogota cilomeca queremos conocer motivos comentarios ayudarles  ; j : 1083. Sim : 0.42302415; No similar. 
 aprendamosmas conocer presupuesto mensual cuentanos opciones prioridad  ; j : 1084. Sim : 0.24816017; No similar. 
 tailo2018 colpensiones miplanilla hola tailo colaborador independiente  ; j : 1085. Sim : 0.26252544; No similar. 
 presentacion casagrandecarib bancada costena senadogovco enestacasacabemostodos labelurl  ; j : 1086. Sim : 0.24106017; No similar. 
 hola panchitagalindo encontramos gestionando caso area encargada  ; j : 1087. Sim : 0.5174981; Baja. 
 conozca presentacion realizada ameisel siguiente vinculo labelurl  ; j : 1088. Sim : 0.36403558; No similar. 
 alaire informesobreinflacion juanjoseechavarria envie preguntas preguntelealgerentebanrepgo labelur; j : 1089. Sim : 0.32614076; No similar. 
 nstriana nayhua manejando caso dm saludos  ; j : 1090. Sim : 0.4171182; No similar. 
 justmariefranc hola marie atendimo caso dm saludos  ; j : 1091. Sim : 0.56431854; Baja. 
 finaliza presentacion informesobreinflacion fceunal conozca presentacion labelurl  ; j : 1092. Sim : 0.2765116; No similar. 
 alaire transmision rueda prensa jdbr labelurl comunicado labelurl  ; j : 1093. Sim : 0.25306723; No similar. 
 conozca presentacion realizada ameisel codirector bancorepublica labelurl  ; j : 1094. Sim : 0.36870688; No similar. 
 glorenteria hola gloria atendiendo caso dm saludos  ; j : 1095. Sim : 0.5404165; Baja. 
 rafitasg hola rafael atendiendo caso dm saludos  ; j : 1096. Sim : 0.5732948; Baja. 
 dyanana18 diana dimos respuesta dm saludos  ; j : 1097. Sim : 0.4890676; No similar. 
 conozca presentacion jaocampo realizada evento adicomexm labelurl  ; j : 1098. Sim : 0.2658285; No similar. 
 joseantonioocampo codirector bancorepublica inicia presentacion conferencia labelurl  ; j : 1099. Sim : 0.23826729; No similar. 
 hola omargamboa casae obsequio envianos dm datos labelurl  ; j : 1100. Sim : 0.6506077; Baja. 
 hola elciriri resistenciacivil queremos conocer motivo comentario  ; j : 1101. Sim : 0.40687189; No similar. 
 caritoseria hola carolina respondimos dm quedamos atentos  ; j : 1102. Sim : 0.5500955; Baja. 
 ospenu dado respuesta revisa bandeja entrada  ; j : 1103. Sim : 0.24860337; No similar. 
 carotics hola carolina atendiendo caso dm saludos  ; j : 1104. Sim : 0.5251074; Baja. 
 eljorgeandres hola jorge respondimos dm quedamos atentos  ; j : 1105. Sim : 0.50405043; Baja. 
 creemos creen creemosenlosrodriguez creemosenlosbacca creemosenlosmina creemosenlosarias labelurl  ; j : 1106. Sim : 0.19790055; No similar. 
 continuamos conversatorio porvenir kapital ciudad cali labelurl  ; j : 1107. Sim : 0.16601132; No similar. 
 calmeseviejo hola camilo respondimos dm quedamos atentos  ; j : 1108. Sim : 0.5212314; Baja. 
 hola 1leoone queremos conocer motivo comentario atentos  ; j : 1109. Sim : 0.431648; No similar. 
 danielbar anagabrielrl hola gracias avisarnos compartimos enlace labelurl  ; j : 1110. Sim : 0.44896135; No similar. 
 evento bancorepublica diancolombia vealo canal stream labelurl labelurl  ; j : 1111. Sim : 0.31829515; No similar. 
 conozca compromisos adquiridos hoy evento casagrandecaribe labelurl labelurl  ; j : 1112. Sim : 0.13896675; No similar. 
 plan hoy barbecue familianrt prefiero descansar  ; j : 1113. Sim : 0.01394015; No similar. 
 rizoandreita asobancaria hola andrea gestionando caso saludos  ; j : 1114. Sim : 0.4344225; No similar. 
 paolaagaton hola manejando consulta dm quedamos atentos  ; j : 1115. Sim : 0.59448117; Baja. 
 hola faustico77 conoce obtener saldo siguiente enlace labelurl  ; j : 1116. Sim : 0.45795757; No similar. 
 santi903 hola santiago atendimos consulta dm saludos  ; j : 1117. Sim : 0.5565403; Baja. 
 amycadc hola amy respondimos solicitud dm saludos  ; j : 1118. Sim : 0.5298037; Baja. 
 afiliado porvenir canal hacer tramites conocelos labelurl  ; j : 1119. Sim : 0.21641684; No similar. 
 conozca comunicado prensa informeinflacion realizado hoy labelurl  ; j : 1120. Sim : 0.18311466; No similar. 
 rogercaputo eltiempo criptomonedas cuales riesgos enterese labelurl  ; j : 1121. Sim : 0.18963833; No similar. 
 invitamos conocer mas practicasnagiles implementando traves tran labelurl  ; j : 1122. Sim : 0.31319296; No similar. 
 hacer parte camino hoy motivo felicidad labelurl  ; j : 1123. Sim : 0.11280134; No similar. 
 diegocubillosg hola diego atendimos solicitud dm saludos  ; j : 1124. Sim : 0.527531; Baja. 
 porvenir contamos cinco consejos invertir dinero labelurl  ; j : 1125. Sim : 0.12418782; No similar. 
 cogomezadarme hola co respondimos dm quedamos atentos  ; j : 1126. Sim : 0.5376827; Baja. 
 hola queva gustaria conocer motivo comentario gracias  ; j : 1127. Sim : 0.5191194; Baja. 
 revistadinero especial empresarios piensan conquistar millenials  ; j : 1128. Sim : 0.02739792; No similar. 
 hola gatomansoskull atendimos solicitud via dm saludos  ; j : 1129. Sim : 0.58467317; Baja. 
 hola gatomansoskull solicitud curso dentro daremos respuesta  ; j : 1130. Sim : 0.3449886; No similar. 
 bcooccidente reunidos aprender marcar diferencia bdoinnova labelurl  ; j : 1131. Sim : 0.17103548; No similar. 
 fernandordrgz conozca posicion oficial bancorepublica criptomonedas labelurl  ; j : 1132. Sim : 0.33319852; No similar. 
 jhahigueraro conozca posicion oficial bancorepublica criptomonedas labelurl  ; j : 1133. Sim : 0.33755755; No similar. 
 hola aldemar funcionando perfectamente gracias informarnos saludos  ; j : 1134. Sim : 0.5944888; Baja. 
 evento medellin hoy seminariodeeconomia 199 esperamos labelurl labelurl  ; j : 1135. Sim : 0.1625242; No similar. 
 consulte presentacion realizada jaocampo simposiomercadocapitales asobancaria labelurl  ; j : 1136. Sim : 0.3694327; No similar. 
 compartimos ustedes nueva entrega semanarioobrero nlabelurl labelurl  ; j : 1137. Sim : 0.31965923; No similar. 
 camilaro963 hola camila aplicaciones inconveniente quedamos atentos  ; j : 1138. Sim : 0.5282907; Baja. 
 top3deimpactoeconomicon1mercado accionario indonesiapresento desvalorizacionesn2politica economica ; j : 1139. Sim : 0.2884743; No similar. 
 aprietocaro hola producto desas obtener banco saludos  ; j : 1140. Sim : 0.41277814; No similar. 
 rafajcg93 conozca posicion oficial bancorepublica criptomonedas labelurl  ; j : 1141. Sim : 0.30353445; No similar. 
 mes madres conoce ideas emprendimiento especialmente labelurl  ; j : 1142. Sim : 0.14727563; No similar. 
 juanninos reyguilarte77 informese debe saber tema labelurl  ; j : 1143. Sim : 0.16131383; No similar. 
 eldiegocamargo mejor mini cooper moto bmw labelurl  ; j : 1144. Sim : 0.24218349; No similar. 
 conoce reconocimientos recibidos gracias compromiso contigo labelurl  ; j : 1145. Sim : 0.3604994; No similar. 
 leyendas punk rock badreligion umd estereopicnic labelurl labelurl  ; j : 1146. Sim : 0.036807425; No similar. 
 garrincha25 tuticketco thisisstoryland hola morros via cartagenabarranquilla  ; j : 1147. Sim : 0.37604553; No similar. 
 gracias gustavoyacaman todas personas twitcam eligetriunfar labelurl  ; j : 1148. Sim : 0.21232834; No similar. 
 jaime sabe perfectamente multiportafolios cuenta conoce mas labelurl labelurl  ; j : 1149. Sim : 0.19577399; No similar. 
 cuales implicaciones politica publica criptomonedas enterese labelurl labelurl  ; j : 1150. Sim : 0.28196225; No similar. 
 proposito cumplas cuentanos mente proximo sueno  ; j : 1151. Sim : 0.30304015; No similar. 
 verdadero emprendedor sonador hacedor nolan bushnell  ; j : 1152. Sim : -0.02559612; No similar. 
 gustavoyacaman seguros sera ano grandes triunfos labelurl  ; j : 1153. Sim : 0.23975027; No similar. 
 carlcat17 sfcsupervisor carlos gusto enviaremos caso datos contacto area encargada colaborarte feli; j : 1154. Sim : 0.5238679; Baja. 
 rubenpe62 mintrabajocol ssociedades supersalud hola ruben gustaria conocer detalle caso puedes escr; j : 1155. Sim : 0.58759636; Baja. 
 finaliza reunion junta directiva banrep marzo siga transmision directo rueda pren labelurl  ; j : 1156. Sim : 0.25846645; No similar. 
 bsiga transmision directo iii seminario banca central modulos desarrollaran hoy estab labelurl  ; j : 1157. Sim : 0.2984169; No similar. 
 acceda presentacion realizada juanjoseechavarria innovationday labelurl  ; j : 1158. Sim : 0.35555857; No similar. 
 falsestreet pronto sabras legendario evento  ; j : 1159. Sim : -0.009365355; No similar. 
 joseromero26 hola jose respondimos dm saludos  ; j : 1160. Sim : 0.5464314; Baja. 
 conozca presentacion jaocampo realizada foroejecutivo labelurl  ; j : 1161. Sim : 0.3013789; No similar. 
 srmerclan grupoavalco hola camilo afiliado porvenir  ; j : 1162. Sim : 0.19697416; No similar. 
 dafemena17 holan dafe lugar encuentras  ; j : 1163. Sim : 0.27396476; No similar. 
 fabiantrd hola fabian ciudad encuentras saludos  ; j : 1164. Sim : 0.42062607; No similar. 
 alejoescribe hola alejandro respondimos dm saludos  ; j : 1165. Sim : 0.4818915; No similar. 
 costumbre empresas desinforman inmovilizar trabajadoresnlabelurl labelurl  ; j : 1166. Sim : 0.0992399; No similar. 
 hola undaniel muchas gracias buenos deseos  ; j : 1167. Sim : 0.34659675; No similar. 
 2 eventos bogota seminariodeeconomia 501 502 labelurl labelurl  ; j : 1168. Sim : 0.22106642; No similar. 
 hola doctoamigo gustaria conocer motivo comentario  ; j : 1169. Sim : 0.41141126; No similar. 
 recibiras sms clave aleatoria seguridad  ; j : 1170. Sim : 0.3737668; No similar. 
 diferentes opciones hacer tramites mas guste labelurl  ; j : 1171. Sim : 0.30045676; No similar. 
 momentos descubres pasion necesita opciones labelurl  ; j : 1172. Sim : 0.17084727; No similar. 
 compartimos ustedes nueva entrega semanarioobrero  ; j : 1173. Sim : 0.2448034; No similar. 
 porvenir contamos tip inicies emprendimiento labelurl  ; j : 1174. Sim : 0.21440803; No similar. 
 compartimos ustedes nueva entrega semanarioobrero  ; j : 1175. Sim : 0.2448034; No similar. 
 darkhmet sfcsupervisor gusto dave servirte  ; j : 1176. Sim : 0.19822305; No similar. 
 reunidos aprender marcar diferencia bdoinnova labelurl  ; j : 1177. Sim : 0.13593562; No similar. 
 hola danileguizamons queremos conocer motivo comentario  ; j : 1178. Sim : 0.32851538; No similar. 
 camilo85ruiz sfcsupervisor daremos respuesta dm  ; j : 1179. Sim : 0.42362404; No similar. 
 hola samarlo21 saludos encanta disfrutes juevesdigital  ; j : 1180. Sim : 0.34501493; No similar. 
 ahorrar puede ser mas agradable pensamos labelurl  ; j : 1181. Sim : 0.07109725; No similar. 
 hoy medellin seminariodeeconomia 197 esperamos labelurl labelurl  ; j : 1182. Sim : 0.18037927; No similar. 
 hoy bogota seminariodeeconomia 501 esperamos labelurl labelurl  ; j : 1183. Sim : 0.18726443; No similar. 
 hoy bogota seminariodeeconomia 496 esperamos labelurl labelurl  ; j : 1184. Sim : 0.22120489; No similar. 
 hoy bogota seminariodeeconomia 503 esperamos labelurl labelurl  ; j : 1185. Sim : 0.2450893; No similar. 
 hoy bogota seminariodeeconomia 502 esperamos labelurl labelurl  ; j : 1186. Sim : 0.21531676; No similar. 
 hoy damos consejos invertir dinero labelurl  ; j : 1187. Sim : 0.20924075; No similar. 
 hoy bogota seminariodeeconomia 498 esperamos labelurl labelurl  ; j : 1188. Sim : 0.307286; No similar. 
 hoy bogota seminariodeeconomia 505 esperamos labelurl labelurl  ; j : 1189. Sim : 0.18943253; No similar. 
 hoy bogota seminariodeeconomia 504 esperamos labelurl labelurl  ; j : 1190. Sim : 0.20241798; No similar. 
 bintervencion companeros bancopichinchaca pie luchansintrabancos labelurl  ; j : 1191. Sim : 0.24642862; No similar. 
 niko77ina domingo ser jurado votacionnreaccionesaval labelurl  ; j : 1192. Sim : 0.06773341; No similar. 
 dijo ahorrar tenia ser tortura labelurl  ; j : 1193. Sim : 0.06021633; No similar. 
 cristin94940384 consulte agenda eventos nacionales labelurl  ; j : 1194. Sim : 0.27773494; No similar. 
 grupo region knutos fusion sonidosdelpacifico labelurl  ; j : 1195. Sim : 0.12871619; No similar. 
 hoy miercoles 04042018 asista evento bogota entrada libre conozca mas detalles inscribase labelurl ; j : 1196. Sim : 0.37622526; No similar. 
 asi alvarogonzalezu atentos resolucion caso  ; j : 1197. Sim : 0.5141097; Baja. 
 albamarinarueda embargo cuenta recomendacion saludos  ; j : 1198. Sim : 0.31549922; No similar. 
 vive experiencia unica canal servifacil porvenir ponemos disposicion consultas tran labelurl  ; j : 1199. Sim : 0.2891539; No similar. 
 descartes plan aunque dinero todavia labelurl  ; j : 1200. Sim : 0.22959675; No similar. 
 martinistayan caso comunicate 018000518000 saludos  ; j : 1201. Sim : 0.45895857; No similar. 
 sabemos emprender facil damos recomendaciones labelurl  ; j : 1202. Sim : 0.20083828; No similar. 
 mejiatalks hola mejiatalks gracias escribirnos aqui  ; j : 1203. Sim : 0.48081595; No similar. 
 encuesta diainternacionaldeldeporteparaeldesarrolloylapaz cuentanos deporte favorito  ; j : 1204. Sim : 0.23798014; No similar. 
 conoce nuevo numero empezo operar direccion general cali torre 1 485 07 07 labelurl  ; j : 1205. Sim : 0.3713006; No similar. 
 entendemos molestia pacaletosa atentos ayudarte necesites seguimos atentos conocer caso  ; j : 1206. Sim : 0.45198214; No similar. 
 realice practicas alguna sedes bancorepublica pais bogota medellin cali bucaramanga ma labelurl  ; j : 1207. Sim : 0.35245332; No similar. 
 hectorcham buenos dias hector envianos caso numero contacto enviarlo area encargada quedamos atento; j : 1208. Sim : 0.6556444; Baja. 
 cazdemedina carolina envianos dm productos interesada datos contacto brindarte asesoria  ; j : 1209. Sim : 0.662581; Baja. 
