Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos area colaborarte encargada 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.24834152; No similar. 
 hola conquienhablo incialmente puedes interponer queja siguiente enlace labelurl  ; j : 1020. Sim : 0.4200022; No similar. 
 conozca presentacion realizada gerente bancorepublica juanjoseechavarria intervencion labelurl  ; j : 1021. Sim : 0.4514788; No similar. 
 bancorepublica gerente juanjoseechevarria felicitan ganadores provenientes universidad labelurl  ; j : 1022. Sim : 0.3829937; No similar. 
 nadaflota envianos datos dm poder ayudarte caso  ; j : 1023. Sim : 0.6176103; Baja. 
 hola moscosolopera puedes contarnos caso darte soluciones saludos  ; j : 1024. Sim : 0.4992147; No similar. 
 marqueti7 marco antonio manejando caso dm saludos  ; j : 1025. Sim : 0.39314094; No similar. 
 formula puede ayudar controlar gastos dejar divertirte labelurl  ; j : 1026. Sim : 0.19089876; No similar. 
 conectate naturaleza visita zoologico santa cruz familia labelurl labelurl  ; j : 1027. Sim : 0.15855181; No similar. 
 si interesado conocer mas educacion financiera invitamos visitar labelurl  ; j : 1028. Sim : 0.39128268; No similar. 
 top3deimpactoeconomicon1corte turcaordeno liberacion pastor estadounidense andrew brunsonn2chinareg; j : 1029. Sim : 0.17195722; No similar. 
 dionisiosivan hola dionisiosivan gracias escribirnos horarios sucursal pitalit labelurl  ; j : 1030. Sim : 0.5365822; Baja. 
 josegregorio hola josegregorio gracias escribirnos contamos gestionando consulta t labelurl  ; j : 1031. Sim : 0.470189; No similar. 
 julianmorenos hola julianmorenos gracias escribirnos contamos gestionando consulta labelurl  ; j : 1032. Sim : 0.46638277; No similar. 
 framirezvaunal hola framirezvaunal gracias escribirnos contamos gestionando consulta labelurl  ; j : 1033. Sim : 0.44259658; No similar. 
 dejes propositos suerte fija plan tip construyas labelurl  ; j : 1034. Sim : 0.3181925; No similar. 
 framirezvaunal hola framirezvaunal gracias escribirnos contamos gestionando consulta labelurl  ; j : 1035. Sim : 0.44259658; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 500 labelurl labelurl  ; j : 1036. Sim : 0.25611418; No similar. 
 superluke84 hola monsieur momento encontramos validando actual canal labelurl  ; j : 1037. Sim : 0.29170218; No similar. 
 jairoqfarc dnpcolombia minhacienda gerente general bancorepublica encuentra labelurl  ; j : 1038. Sim : 0.15444525; No similar. 
 juanjosetriton hola juanjosetriton gracias escribirnos compartir experiencia creer labelurl  ; j : 1039. Sim : 0.3866816; No similar. 
 mariosolis001 revistadinero bancorepublica acercamientos empresas bitcoin conozca labelurl  ; j : 1040. Sim : 0.28274274; No similar. 
 inscribete invita amigos participa experiencia avalpearljam 9 amigos labelurl  ; j : 1041. Sim : 0.13972741; No similar. 
 christianmfc hola christianmfc gracias escribirnos contamos gestionando consulta labelurl  ; j : 1042. Sim : 0.5381778; Baja. 
 jcamilomalagon hola camilo manejando consulta dm feliz dia  ; j : 1043. Sim : 0.37693512; No similar. 
 nuevo aproxima delirio salsa cali puedes perder labelurl labelurl  ; j : 1044. Sim : 0.039681684; No similar. 
 angelitarodasb hola angelitarodasb necesario comuniques servilinea n bogota 3820000n labelurl  ; j : 1045. Sim : 0.34878933; No similar. 
 casasnestor sfcsupervisor hola casasnestor gracias escribirnos contamos gestionando labelurl  ; j : 1046. Sim : 0.41641757; No similar. 
 josedvelasquezz sfcsupervisor hola josedvelasquezz aclaramos do caracteristicas senalas labelurl  ; j : 1047. Sim : 0.34134308; No similar. 
 vea mejores imagenes participacion codirector joseantonioocampo evento labelurl  ; j : 1048. Sim : 0.2562596; No similar. 
 formula puede ayudar controlar gastos hacer gusta labelurl  ; j : 1049. Sim : 0.1693794; No similar. 
 juani7abanana mellamopraga respetada juani7abanana importante conocer mas acerca s labelurl  ; j : 1050. Sim : 0.29516387; No similar. 
 bancorepublica felicita economiauandes obtener primer lugar cane2017 labelurl  ; j : 1051. Sim : 0.29911315; No similar. 
 bancorepublica felicita economiauandes obtener primer lugar cane2017  ; j : 1052. Sim : 0.29452; No similar. 
 acompana hoy gustavoyacaman circuito americas vamos victoria labelurl  ; j : 1053. Sim : 0.15264453; No similar. 
 hola julianlopezmed complace guste cambio gracias ser parte d  ; j : 1054. Sim : 0.35015556; No similar. 
 hola germanazul88 nverifica saldo medio canal servifacil conoce labelurl  ; j : 1055. Sim : 0.43432677; No similar. 
 luistap20897960 verifica saldo medio canal servifacil conoce labelurl  ; j : 1056. Sim : 0.2453432; No similar. 
 hola luisalberardi15 verifica saldo medio canal servifacil conoce labelurl  ; j : 1057. Sim : 0.36631534; No similar. 
 hola moncaleano14 verifica saldo medio canal servifacil conoce labelurl  ; j : 1058. Sim : 0.38815087; No similar. 
 eldiegocamargo participa nescafe dolce gusto labelurl sueno ano  ; j : 1059. Sim : 0.101637445; No similar. 
 gracias participaron tweet amor ver anagabrielrl ganadoras labelurl  ; j : 1060. Sim : 0.30775756; No similar. 
 recopilamos mejores consejos ordenar finanzas cumplas suenos labelurl  ; j : 1061. Sim : 0.28893977; No similar. 
 gracias participaron tweet amor ver anagabrielrl ganadoras labelurl  ; j : 1062. Sim : 0.30775756; No similar. 
 anamtriana hola ana momento encontramos validando actual canal f labelurl  ; j : 1063. Sim : 0.329069; No similar. 
 porvenir contamos cuales habilidades empresas mas valoran empleados labelurl  ; j : 1064. Sim : 0.18914555; No similar. 
 gracias acompanarnos conversatorio reformatributaria puedes ver video labelurl  ; j : 1065. Sim : 0.38085774; No similar. 
 chumeco14 invitamos pendiente si abre convocatoria ciudad labelurl  ; j : 1066. Sim : 0.3560763; No similar. 
 cnnievargas hola cnnievargas gracias comunicarte caso necesario comuniques s labelurl  ; j : 1067. Sim : 0.4858597; No similar. 
 luchyb conozca aqui quehacer bancorepublica labelurl miembros juntabanrep labelurl  ; j : 1068. Sim : 0.28722224; No similar. 
 top3deimpactoeconomicon1crecimiento zona europara segundo trimestren2actividad economica chinase la; j : 1069. Sim : 0.28734574; No similar. 
 evento recuerde cita manana cali seminariodeeconomia 26 labelurl labelurl  ; j : 1070. Sim : 0.2598067; No similar. 
 itsnotformemo hola itsnotformemo gracias comunicarte enlace labelurl puedes consulta labelurl  ; j : 1071. Sim : 0.48660907; No similar. 
 juegue ahorros invertir criptomonedas informese conozca riesgos labelurl  ; j : 1072. Sim : 0.1853894; No similar. 
 danibetancurc puedes contarnos dudas dm quedamos atentos  ; j : 1073. Sim : 0.4887077; No similar. 
 arriesgue dinero criptomonedas respaldo invitamos conocer riesgos labelurl  ; j : 1074. Sim : 0.24581614; No similar. 
 yorleon cuentanos banco pertenece cajero presenta fallas  ; j : 1075. Sim : 0.20719087; No similar. 
 feliz navidad fecha ideal creer compartir familia  ; j : 1076. Sim : 0.09329564; No similar. 
 conoce nuevos numeros telefonicos oficinas edificios principales labelurl labelurl  ; j : 1077. Sim : 0.39325967; No similar. 
 modonavideno queremos saber cancion pone bailar fechas  ; j : 1078. Sim : 0.183665; No similar. 
 tener autodisciplina autodisciplina fluye mejor invitacion hace labelurl  ; j : 1079. Sim : 0.14166133; No similar. 
 canalcapital si usted afiliado porveniroficial cuenta informacionnlabelurl  ; j : 1080. Sim : 0.24528925; No similar. 
 sinforosomutis1 pensionsalario ivanduque colpensiones fondosdepension perfecto repondimos  ; j : 1081. Sim : 0.14754333; No similar. 
 atentos llega carreraverdecol 7 dias lugar recomendaciones ncarreraverdecolombia  ; j : 1082. Sim : 0.30028227; No similar. 
 hola drumsoverbogota cilomeca queremos conocer motivos comentarios ayudarles  ; j : 1083. Sim : 0.4244227; No similar. 
 aprendamosmas conocer presupuesto mensual cuentanos opciones prioridad  ; j : 1084. Sim : 0.29281458; No similar. 
 tailo2018 colpensiones miplanilla hola tailo colaborador independiente  ; j : 1085. Sim : 0.27350253; No similar. 
 presentacion casagrandecarib bancada costena senadogovco enestacasacabemostodos labelurl  ; j : 1086. Sim : 0.22247012; No similar. 
 hola panchitagalindo encontramos gestionando caso area encargada  ; j : 1087. Sim : 0.5857245; Baja. 
 conozca presentacion realizada ameisel siguiente vinculo labelurl  ; j : 1088. Sim : 0.37157044; No similar. 
 alaire informesobreinflacion juanjoseechavarria envie preguntas preguntelealgerentebanrepgo labelur; j : 1089. Sim : 0.34412798; No similar. 
 nstriana nayhua manejando caso dm saludos  ; j : 1090. Sim : 0.39183754; No similar. 
 justmariefranc hola marie atendimo caso dm saludos  ; j : 1091. Sim : 0.54251766; Baja. 
 finaliza presentacion informesobreinflacion fceunal conozca presentacion labelurl  ; j : 1092. Sim : 0.293455; No similar. 
 alaire transmision rueda prensa jdbr labelurl comunicado labelurl  ; j : 1093. Sim : 0.28487387; No similar. 
 conozca presentacion realizada ameisel codirector bancorepublica labelurl  ; j : 1094. Sim : 0.3867849; No similar. 
 glorenteria hola gloria atendiendo caso dm saludos  ; j : 1095. Sim : 0.5184175; Baja. 
 rafitasg hola rafael atendiendo caso dm saludos  ; j : 1096. Sim : 0.5458045; Baja. 
 dyanana18 diana dimos respuesta dm saludos  ; j : 1097. Sim : 0.4578822; No similar. 
 conozca presentacion jaocampo realizada evento adicomexm labelurl  ; j : 1098. Sim : 0.27593988; No similar. 
 joseantonioocampo codirector bancorepublica inicia presentacion conferencia labelurl  ; j : 1099. Sim : 0.2603025; No similar. 
 hola omargamboa casae obsequio envianos dm datos labelurl  ; j : 1100. Sim : 0.6508379; Baja. 
 hola elciriri resistenciacivil queremos conocer motivo comentario  ; j : 1101. Sim : 0.4046556; No similar. 
 caritoseria hola carolina respondimos dm quedamos atentos  ; j : 1102. Sim : 0.50835735; Baja. 
 ospenu dado respuesta revisa bandeja entrada  ; j : 1103. Sim : 0.26829576; No similar. 
 carotics hola carolina atendiendo caso dm saludos  ; j : 1104. Sim : 0.51403844; Baja. 
 eljorgeandres hola jorge respondimos dm quedamos atentos  ; j : 1105. Sim : 0.47728476; No similar. 
 creemos creen creemosenlosrodriguez creemosenlosbacca creemosenlosmina creemosenlosarias labelurl  ; j : 1106. Sim : 0.190776; No similar. 
 continuamos conversatorio porvenir kapital ciudad cali labelurl  ; j : 1107. Sim : 0.13605282; No similar. 
 calmeseviejo hola camilo respondimos dm quedamos atentos  ; j : 1108. Sim : 0.49500757; No similar. 
 hola 1leoone queremos conocer motivo comentario atentos  ; j : 1109. Sim : 0.4422196; No similar. 
 danielbar anagabrielrl hola gracias avisarnos compartimos enlace labelurl  ; j : 1110. Sim : 0.42747813; No similar. 
 evento bancorepublica diancolombia vealo canal stream labelurl labelurl  ; j : 1111. Sim : 0.329725; No similar. 
 conozca compromisos adquiridos hoy evento casagrandecaribe labelurl labelurl  ; j : 1112. Sim : 0.15383884; No similar. 
 plan hoy barbecue familianrt prefiero descansar  ; j : 1113. Sim : 0.038218804; No similar. 
 rizoandreita asobancaria hola andrea gestionando caso saludos  ; j : 1114. Sim : 0.42675325; No similar. 
 paolaagaton hola manejando consulta dm quedamos atentos  ; j : 1115. Sim : 0.59406984; Baja. 
 hola faustico77 conoce obtener saldo siguiente enlace labelurl  ; j : 1116. Sim : 0.45851165; No similar. 
 santi903 hola santiago atendimos consulta dm saludos  ; j : 1117. Sim : 0.53311676; Baja. 
 amycadc hola amy respondimos solicitud dm saludos  ; j : 1118. Sim : 0.49973223; No similar. 
 afiliado porvenir canal hacer tramites conocelos labelurl  ; j : 1119. Sim : 0.2237824; No similar. 
 conozca comunicado prensa informeinflacion realizado hoy labelurl  ; j : 1120. Sim : 0.23742235; No similar. 
 rogercaputo eltiempo criptomonedas cuales riesgos enterese labelurl  ; j : 1121. Sim : 0.22759545; No similar. 
 invitamos conocer mas practicasnagiles implementando traves tran labelurl  ; j : 1122. Sim : 0.29931942; No similar. 
 hacer parte camino hoy motivo felicidad labelurl  ; j : 1123. Sim : 0.14728601; No similar. 
 diegocubillosg hola diego atendimos solicitud dm saludos  ; j : 1124. Sim : 0.49945152; No similar. 
 porvenir contamos cinco consejos invertir dinero labelurl  ; j : 1125. Sim : 0.13510653; No similar. 
 cogomezadarme hola co respondimos dm quedamos atentos  ; j : 1126. Sim : 0.512638; Baja. 
 hola queva gustaria conocer motivo comentario gracias  ; j : 1127. Sim : 0.5233141; Baja. 
 revistadinero especial empresarios piensan conquistar millenials  ; j : 1128. Sim : 0.015487786; No similar. 
 hola gatomansoskull atendimos solicitud via dm saludos  ; j : 1129. Sim : 0.55668336; Baja. 
 hola gatomansoskull solicitud curso dentro daremos respuesta  ; j : 1130. Sim : 0.33217958; No similar. 
 bcooccidente reunidos aprender marcar diferencia bdoinnova labelurl  ; j : 1131. Sim : 0.1544583; No similar. 
 fernandordrgz conozca posicion oficial bancorepublica criptomonedas labelurl  ; j : 1132. Sim : 0.34286547; No similar. 
 jhahigueraro conozca posicion oficial bancorepublica criptomonedas labelurl  ; j : 1133. Sim : 0.35466582; No similar. 
 hola aldemar funcionando perfectamente gracias informarnos saludos  ; j : 1134. Sim : 0.60189176; Baja. 
 evento medellin hoy seminariodeeconomia 199 esperamos labelurl labelurl  ; j : 1135. Sim : 0.16712478; No similar. 
 consulte presentacion realizada jaocampo simposiomercadocapitales asobancaria labelurl  ; j : 1136. Sim : 0.39134777; No similar. 
 compartimos ustedes nueva entrega semanarioobrero nlabelurl labelurl  ; j : 1137. Sim : 0.33457565; No similar. 
 camilaro963 hola camila aplicaciones inconveniente quedamos atentos  ; j : 1138. Sim : 0.5235; Baja. 
 top3deimpactoeconomicon1mercado accionario indonesiapresento desvalorizacionesn2politica economica ; j : 1139. Sim : 0.2804344; No similar. 
 aprietocaro hola producto desas obtener banco saludos  ; j : 1140. Sim : 0.38367063; No similar. 
 rafajcg93 conozca posicion oficial bancorepublica criptomonedas labelurl  ; j : 1141. Sim : 0.3182287; No similar. 
 mes madres conoce ideas emprendimiento especialmente labelurl  ; j : 1142. Sim : 0.15616879; No similar. 
 juanninos reyguilarte77 informese debe saber tema labelurl  ; j : 1143. Sim : 0.19410971; No similar. 
 eldiegocamargo mejor mini cooper moto bmw labelurl  ; j : 1144. Sim : 0.23412809; No similar. 
 conoce reconocimientos recibidos gracias compromiso contigo labelurl  ; j : 1145. Sim : 0.38983184; No similar. 
 leyendas punk rock badreligion umd estereopicnic labelurl labelurl  ; j : 1146. Sim : 0.04255818; No similar. 
 garrincha25 tuticketco thisisstoryland hola morros via cartagenabarranquilla  ; j : 1147. Sim : 0.34274176; No similar. 
 gracias gustavoyacaman todas personas twitcam eligetriunfar labelurl  ; j : 1148. Sim : 0.19602719; No similar. 
 jaime sabe perfectamente multiportafolios cuenta conoce mas labelurl labelurl  ; j : 1149. Sim : 0.21249324; No similar. 
 cuales implicaciones politica publica criptomonedas enterese labelurl labelurl  ; j : 1150. Sim : 0.31461686; No similar. 
 proposito cumplas cuentanos mente proximo sueno  ; j : 1151. Sim : 0.30036786; No similar. 
 verdadero emprendedor sonador hacedor nolan bushnell  ; j : 1152. Sim : -0.0063477946; No similar. 
 gustavoyacaman seguros sera ano grandes triunfos labelurl  ; j : 1153. Sim : 0.21245639; No similar. 
 carlcat17 sfcsupervisor carlos gusto enviaremos caso datos contacto area encargada colaborarte feli; j : 1154. Sim : 0.5738631; Baja. 
 rubenpe62 mintrabajocol ssociedades supersalud hola ruben gustaria conocer detalle caso puedes escr; j : 1155. Sim : 0.57744235; Baja. 
 finaliza reunion junta directiva banrep marzo siga transmision directo rueda pren labelurl  ; j : 1156. Sim : 0.27532524; No similar. 
 bsiga transmision directo iii seminario banca central modulos desarrollaran hoy estab labelurl  ; j : 1157. Sim : 0.29170334; No similar. 
 acceda presentacion realizada juanjoseechavarria innovationday labelurl  ; j : 1158. Sim : 0.35551885; No similar. 
