Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte caso ocurrido 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.122829735; No similar. 
 pduquev sfcsupervisor hola pedro permitenos ayudarte escribenos favor dm revisar caso labelurl  ; j : 829. Sim : 0.60031015; Baja. 
 jayponastic hola jay permitenos ayudarte cuentanos favor dm detalles caso revisarlo labelurl  ; j : 830. Sim : 0.694634; Media. 
 camierazo hola camilo permitenos ayudarte envianos caso dm colaborarte quedamos atentos  ; j : 831. Sim : 0.46956226; No similar. 
 dahernandezs13 bancolombia davivienda hola daniel permitenos ayudarte escribenos favor dm detalles ; j : 832. Sim : 0.51900035; Baja. 
 sehablagolpeado hola sebastian permitenos ayudarte revisar caso area encargada amplianos fa labelur; j : 833. Sim : 0.4196304; No similar. 
 jfmorenog sfcsupervisor jenny ayudarte necesitamos favor escribas mensaje interno dm labelurl  ; j : 834. Sim : 0.63993704; Baja. 
 donconchito hola diego gracias escribirnos cuentanos caso dm colaborarte quedamos atentos  ; j : 835. Sim : 0.668329; Baja. 
 fabiancadena hola fabian gracias escribirnos envianos favor detalles caso dm escalarlo labelurl  ; j : 836. Sim : 0.7652087; Media. 
 cuernitos11 hola maria permitenos ayudarte escribenos favor dm ocurrido quedamos atentos  ; j : 837. Sim : 0.5836361; Baja. 
 clentijo hola carolina permitenos ayudarte escribenos favor dm detalles sucedido revisar labelurl  ; j : 838. Sim : 0.65495664; Baja. 
 davidim87 hola andres permitenos ayudarte escribenos favor mensaje interno revisar caso labelurl  ; j : 839. Sim : 0.6583825; Baja. 
 ancalambas hola andres ayudarte solicitud escribenos favor mensaje interno alli solici labelurl  ; j : 840. Sim : 0.5824426; Baja. 
 jumacoac hola jumacoac queremos ayudarte cuentanos mas detalles sucedido mensaje directo ayudar lab; j : 841. Sim : 0.75632674; Media. 
 fatpandora hola adriana gracias escribirnos favor amplianos detalles ocurrido dm revisar labelurl  ; j : 842. Sim : 0.72273016; Media. 
 jumacoac hola jumacoac queremos ayudarte cuentanos mas detalles sucedido mensaje directo ayudar lab; j : 843. Sim : 0.75632674; Media. 
 camiojed hola camilo permitenos ayudarte escribenos favor dm detalles ocurrido revisar labelurl  ; j : 844. Sim : 0.62412614; Baja. 
 sinlogos hola sinlogos alegra saludarte queremos conocer mas detalles sucedido ayudarte resol label; j : 845. Sim : 0.5953953; Baja. 
 midazagarcia hola maria gracias escribirnos cuentanos caso dm colaborarte quedamos atentos  ; j : 846. Sim : 0.67820174; Media. 
 warlockcaos hola warlockcaos alegra saludarte queremos conocer mas detalles sucedido mensaje dir la; j : 847. Sim : 0.60853356; Baja. 
 oscarjgarcias hola oscar permitenos ayudarte envianos requerimiento dm ayudarte quedamos atentos  ; j : 848. Sim : 0.5560465; Baja. 
 ancalambas hola andres ayudarte solicitud escribenos favor mensaje interno alli solici labelurl  ; j : 849. Sim : 0.5824426; Baja. 
 magliory hola magliory alegra saludarte queremos conocer mas detalles sucedido ayudarte resol label; j : 850. Sim : 0.625393; Baja. 
 alediazc hola alediazc alegra saludarte queremos conocer mas detalles sucedido ayudarte resol label; j : 851. Sim : 0.6035748; Baja. 
 mayopa09 hola mayopa09 queremos ayudarte cuentanos mas detalles sucedido mensaje directo ayudar lab; j : 852. Sim : 0.7816653; Media. 
 paolapalma hola paolapalma gracias escribirnos favor indicanos numero cedula nombre completo p labe; j : 853. Sim : 0.50434375; Baja. 
 julianl7 hola julianl7 alegra saludarte queremos conocer mas detalles sucedido ayudarte resol label; j : 854. Sim : 0.6014173; Baja. 
 anjasaro hola anjasaro alegra saludarte queremos conocer mas detalles sucedido ayudarte resol label; j : 855. Sim : 0.6446993; Baja. 
 camilogvillegas 472colombia hola camilo permitenos ayudarte revisar caso area encargada escrib labe; j : 856. Sim : 0.3927053; No similar. 
 anjasaro hola anjasaro alegra saludarte queremos conocer mas detalles sucedido ayudarte resol label; j : 857. Sim : 0.6446993; Baja. 
 adurking hola adurking queremos ayudarte cuentanos mas detalles sucedido mensaje directo ayudar lab; j : 858. Sim : 0.7778471; Media. 
 donborji hola donborji queremos ayudarte cuentanos mas detalles sucedido mensaje directo ayudar lab; j : 859. Sim : 0.75000024; Media. 
 donandreshoyos sicsuper sfcsupervisor hola andres permitenos ayudarte revisar caso area encarg labe; j : 860. Sim : 0.3631425; No similar. 
 oscarelpollo sicsuper hola oscar gracias informarmos favor escribenos dm alli solicitaremos u label; j : 861. Sim : 0.46796152; No similar. 
 anggel81 hola anggel81 gracias escribirnos queremos mejorar experiencia favor cuentanos mas detall ; j : 862. Sim : 0.7049368; Media. 
 jgls95 gracias escribirnos queremos conocer mas detalles sucedido revisar caso escribenos labelurl ; j : 863. Sim : 0.70208585; Media. 
 cardona2012caro queremos cuentes detalles ocurrido traves mensaje directo alli atenderemo labelurl ; j : 864. Sim : 0.7346931; Media. 
 cortesvalencian hola cortesvalencian gusto saludarte indicanos mensaje directo numero cedula ma lab; j : 865. Sim : 0.48512086; No similar. 
 willyzap hola willyzap gracias escribirnos queremos mejorar experiencia favor cuentanos mas detall ; j : 866. Sim : 0.6248254; Baja. 
 jandeshoja jaime gracias escribirnos envianos experiencia dm colaborarte quedamos atentos  ; j : 867. Sim : 0.5467385; Baja. 
 jgls95 gracias escribirnos queremos conocer mas detalles sucedido revisar caso escribenos labelurl ; j : 868. Sim : 0.70208585; Media. 
 cardona2012caro queremos cuentes detalles ocurrido traves mensaje directo alli atenderemo labelurl ; j : 869. Sim : 0.7346931; Media. 
 ofmendez hola ofmendez gracias escribirnos queremos mejorar experiencia favor cuentanos mas detall ; j : 870. Sim : 0.6352399; Baja. 
 juanangarita hola juan cuentanos caso dm gestionarlo area encargada quedamos atentos  ; j : 871. Sim : 0.6151891; Baja. 
 andynashh hola andynashh gracias escribirnos queremos mejorar experiencia favor cuentanos mas deta ; j : 872. Sim : 0.5926552; Baja. 
 bricenochandres sfcsupervisor hola andres amplianos favor detalles ocurrido dm quedamos atentos  ; j : 873. Sim : 0.687642; Media. 
 solopopo hola solopopo alegra saludarte queremos conocer mas detalles sucedido ayudarte resol label; j : 874. Sim : 0.566555; Baja. 
 rgdaza1 sfcsupervisor hola rgdaza1 alegra saludarte queremos conocer mas detalles sucedido ayu labe; j : 875. Sim : 0.6152724; Baja. 
 vherazoortega sicsuper cuentanos favor mas detalles ocurrido traves mensaje directo revisar t label; j : 876. Sim : 0.75246066; Media. 
 rleonbaq hola raul gracias escribirnos cuentanos detalles sucedido dm escalarlo area labelurl  ; j : 877. Sim : 0.67644817; Media. 
 vherazoortega sicsuper cuentanos favor mas detalles ocurrido traves mensaje directo revisar t label; j : 878. Sim : 0.75246066; Media. 
 karenchamie hola karen cuentanos detalle caso dm poder colaborarte quedamos atentos  ; j : 879. Sim : 0.61071926; Baja. 
 alercilo hola alejandro ayudarte solicitud escribenos favor mensaje interno alli solic labelurl  ; j : 880. Sim : 0.6179107; Baja. 
 zuluagajorge hola zuluagajorge gracias escribirnos queremos mejorar experiencia favor cuentanos ma ; j : 881. Sim : 0.63665974; Baja. 
 gonzaleznar sfcsupervisor hola gonzaleznar gracias escribirnos favor indicanos numero cedula po lab; j : 882. Sim : 0.5285227; Baja. 
 elarracadas hola sebastian gracias escribirnos favor indicanos numero cedula mensaje direct labelur; j : 883. Sim : 0.6109297; Baja. 
 saidherrera say envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 884. Sim : 0.5913864; Baja. 
 nataduque88 hola natalia ayudarte solicitud escribenos favor mensaje interno alli soli labelurl  ; j : 885. Sim : 0.60387146; Baja. 
 juanitacatano cuentanos caso dm poder ayudarte solucionar caso quedamos atentos  ; j : 886. Sim : 0.7030615; Media. 
 paralelojuan hola juan permitenos ayudarte envianos favor detalles caso dm revisarlo labelurl  ; j : 887. Sim : 0.69538486; Media. 
 nataduque88 hola natalia ayudarte solicitud escribenos favor mensaje interno alli soli labelurl  ; j : 888. Sim : 0.60387146; Baja. 
 jaraca52 hola permitenos ayudarte envianos caso datos contacto interno quedamos atentos  ; j : 889. Sim : 0.6210019; Baja. 
 juansalvador46 hola juan salvador escribenos favor dm detalles ocurrido revisar caso labelurl  ; j : 890. Sim : 0.68456674; Media. 
 jalmper hola jalmper gracias escribirnos atendiendo solicitud mensaje directo feliz vierne labelurl; j : 891. Sim : 0.6728574; Media. 
 mauriciohiguita mauro favor envianos datos contacto dm colaborarte quedamos atentos  ; j : 892. Sim : 0.52362764; Baja. 
 alemariac hola alejandra maria amplianos favor detalles comentas dm quedamos atentos  ; j : 893. Sim : 0.56248385; Baja. 
 alercilo hola alejandro ayudarte solicitud escribenos favor mensaje interno alli solic labelurl  ; j : 894. Sim : 0.6179107; Baja. 
 vivianalfonsoc angelicalozanoc hola viviana permitenos ayudarte amplianos favor dm detalles acerca ; j : 895. Sim : 0.55207187; Baja. 
 lhr7 tuitbdb asobancaria sfcsupervisor hola lhr7 gracias escribirnos cuentanos favor mas detalles l; j : 896. Sim : 0.63142985; Baja. 
 aleardila alexandra envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 897. Sim : 0.5307237; Baja. 
 camilojcuartas hola cuentanos caso dm envianos datos contacto ayudarte quedamos atentos  ; j : 898. Sim : 0.71604663; Media. 
 eygallego erica cuentanos caso envianos datos dm colaborarte quedamos atentos  ; j : 899. Sim : 0.6121358; Baja. 
 joselvilladiego hola jose permitenos ayudarte revisar caso area encargada escribenos favor labelurl; j : 900. Sim : 0.5484578; Baja. 
 anakicar mariapollet sicsuper latamco hola anakicar gracias escribirnos queremos mejorar experienci; j : 901. Sim : 0.4355946; No similar. 
 eldramaturgode hola carlos cuentanos caso dm gestionarlo area encargada quedamos atentos  ; j : 902. Sim : 0.6378899; Baja. 
 mafedht1601 hola mafe favor siguenos podernos comunicar contigo dm modo colaborarte mas labelurl  ; j : 903. Sim : 0.5909041; Baja. 
 colombiainvisi asobancaria holacolombia invisible permitenos ayudarte envianos favor traves mensaje; j : 904. Sim : 0.47316912; No similar. 
 rderly policiacolombia hola rderly cuentanos favor mas detalles ocurrido mensaje directo ay labelur; j : 905. Sim : 0.6654812; Baja. 
 mafedht1601 hola mafe favor siguenos podernos comunicar contigo dm modo colaborarte mas labelurl  ; j : 906. Sim : 0.5909041; Baja. 
 mary80plata envianos datos dm poder ayudarte escalar caso quedamos atentos  ; j : 907. Sim : 0.56565243; Baja. 
 rfbonilla hola rafael cuentanos detalle dm sucedido poder colaborarte quedamos atentos  ; j : 908. Sim : 0.61176777; Baja. 
 marialetrujillo mariale poder colaborarte favor envianos datos dm quedamos atentos  ; j : 909. Sim : 0.5566013; Baja. 
 viviceballosb sfcsupervisor hola viviana permitenos ayudarte envianos caso datos contacto dm labelu; j : 910. Sim : 0.54883456; Baja. 
 joseromero26 hola jose permitenos ayudarte revisar caso area encargada escribenos favor labelurl  ; j : 911. Sim : 0.55650425; Baja. 
 tatroli tatiana gracias escribirnos envianos datos dm colaborarte quedamos atentos  ; j : 912. Sim : 0.5642101; Baja. 
 lanq25 hola lanq25 alegra saludarte amplianos favor informacion ocurrido mensaje direc labelurl  ; j : 913. Sim : 0.5871376; Baja. 
 victorbuckner hola victor permitenos ayudarte escribenos dm detalles caso revisarlo area labelurl  ; j : 914. Sim : 0.562535; Baja. 
 lacretina hola lupita alegra saludarte cuentanos mas detalles sucedido mensaje directo ayuda labelu; j : 915. Sim : 0.75991917; Media. 
 julianrcm lamentamos molestias compartenos mensaje directo detalles inconveniente poder ase labelur; j : 916. Sim : 0.5505562; Baja. 
 edwes hola edwes alegra saludarte amplianos favor informacion mensaje directo radicar t labelurl  ; j : 917. Sim : 0.5841883; Baja. 
 nayibsk8 lamentamos molestias compartenos mensaje directo detalles inconveniente poder aseso labelu; j : 918. Sim : 0.56513625; Baja. 
 qevek hola qevek alegra saludarte amplianos favor informacion ocurrido mensaje directo labelurl  ; j : 919. Sim : 0.6723218; Media. 
 jorgeagomezh hola jorge permitenos ayudarte cuentanos favor dm detalles ocurrido revisarlo c labelu; j : 920. Sim : 0.6753619; Media. 
 calc08 hola calc08 alegra saludarte amplianos favor informacion ocurrido mensaje direc labelurl  ; j : 921. Sim : 0.617975; Baja. 
 18joseluis17 hola jose gracias escribirnos revisar caso area encargada envianos favor l labelurl  ; j : 922. Sim : 0.6141588; Baja. 
 julianrcm lamentamos molestias compartenos mensaje directo detalles inconveniente poder ase labelur; j : 923. Sim : 0.5505562; Baja. 
 qevek hola qevek alegra saludarte amplianos favor informacion ocurrido mensaje directo labelurl  ; j : 924. Sim : 0.6723218; Media. 
 lamonamc hola juliana ayudarte solicitud escribenos favor mensaje interno alli solicit labelurl  ; j : 925. Sim : 0.6158897; Baja. 
 soyoscarlopez hola gracias escribirnos cuentanos detalles caso dm envianos datos revisar labelurl  ; j : 926. Sim : 0.7343628; Media. 
 18joseluis17 hola jose gracias escribirnos revisar caso area encargada envianos favor l labelurl  ; j : 927. Sim : 0.6141588; Baja. 
 lamonamc hola juliana ayudarte solicitud escribenos favor mensaje interno alli solicit labelurl  ; j : 928. Sim : 0.6158897; Baja. 
 marialuciafe hola maria ayudarte solicitud escribenos favor mensaje interno alli soli labelurl  ; j : 929. Sim : 0.5840184; Baja. 
 kevinptztos kevin envianos numero contacto dm brindarte asesoria quedamos atentos  ; j : 930. Sim : 0.46594155; No similar. 
 feliatlas felipe permitenos servirte envianos caso dm colaborarte quedamos atentos  ; j : 931. Sim : 0.43207148; No similar. 
 mcupacan gracias favor dejanos mensaje caso escalarlo area encargada saludos  ; j : 932. Sim : 0.6469521; Baja. 
 hola wilburmauricio lamentamos inconveniente presentas favor cuentanos caso dm poder ayudarte  ; j : 933. Sim : 0.7353992; Media. 
 midazagarcia maria envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 934. Sim : 0.5817768; Baja. 
 marialuciafe hola maria ayudarte solicitud escribenos favor mensaje interno alli soli labelurl  ; j : 935. Sim : 0.5840184; Baja. 
 mottafabian hola fabian envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 936. Sim : 0.6451343; Baja. 
 julianmorenos hola julian gracias escribirnos cuentanos caso dm colaborarte quedamos atentos  ; j : 937. Sim : 0.6314591; Baja. 
 hola lematgordo lamentamos inconveniente cuentanos dm caso poder ayudarte quedamos atentos  ; j : 938. Sim : 0.68411684; Media. 
 n0tamental andres cuentanos experiencia dm enviarla area encargada quedamos atentos  ; j : 939. Sim : 0.5563803; Baja. 
 buitragosilvia silvia envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 940. Sim : 0.60766304; Baja. 
 rgilva hola ricardo favor escribenos dm alli solicitaremos datos adicionales revisar c labelurl  ; j : 941. Sim : 0.5279074; Baja. 
 ang3lik hola ang3lik gracias escribirnos cuentanos favor mensaje directo podemos ayudarte labelurl ; j : 942. Sim : 0.7559728; Media. 
 ajechavarria sfcsupervisor hola antonio permitenos ayudarte revisar caso area encargada escrib labe; j : 943. Sim : 0.44080684; No similar. 
 donconchito diego envianos datos contacto dm poder colaborarte quedamos atentos  ; j : 944. Sim : 0.51636094; Baja. 
 eldonpipe hola felipe permitenos ayudarte cuentanos caso dm colaborarte quedamos atentos  ; j : 945. Sim : 0.5340313; Baja. 
 agmez1 hola agmez1 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 946. Sim : 0.46536976; No similar. 
 glemismogollon hola glemis dejanos datos interno poder colaborarte solicitud nombre completo labelu; j : 947. Sim : 0.40955606; No similar. 
 jackhousnij hola jack gracias escribirnos amplianos favor informacion comentas dm alli labelurl  ; j : 948. Sim : 0.63432336; Baja. 
 adae19 hola adae19 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 949. Sim : 0.49097583; No similar. 
 emca27 hola emca27 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 950. Sim : 0.44559288; No similar. 
 icpaoc hola icpaoc gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 951. Sim : 0.43934444; No similar. 
 queplaga hola queplaga lamentamos molestias compartenos mensaje directo consulta podremos asesora l; j : 952. Sim : 0.62265176; Baja. 
 jleyva08 hola edward amplianos favor informacion sucedido dm revisar caso area labelurl  ; j : 953. Sim : 0.5688679; Baja. 
 lussasierra hola lussasierra gracias escribirnos cuentanos mensaje directo podemos ayudarte ava lab; j : 954. Sim : 0.6655726; Baja. 
 emca27 hola emca27 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 955. Sim : 0.44559288; No similar. 
 mangochancleta hola man gracias escribirnos cuentanos favor mensaje directo podemos ayudarte labelu; j : 956. Sim : 0.8064196; Media. 
